onset	duration	sample	value	gid	imageid	buttonpressduration	reactiontime	imagecategory	cameradistance	imagelocation	imageclutter	luminance	tgtorientation	tgtocclusion	tgtcontrast	tgtsize	tgtdistfromcenter	numberoftargets	numberofclasses
2842.19921875	n/a	2910413	13210	1820	20958	0.0	0.0	6	2	1	2	141.31876	0	0	0	0.0	0.0	0	0
2842.3828125	n/a	2910601	13210	1009	20013	0.0	0.0	6	2	1	3	136.183202	0	0	0	0.0	0.0	0	0
2842.56640625	n/a	2910789	13210	2389	21585	0.0	0.0	6	3	1	3	111.371659	0	0	0	0.0	0.0	0	0
2842.75	n/a	2910977	13210	2523	21731	0.0	0.0	6	3	1	2	69.889752	0	0	0	0.0	0.0	0	0
2842.93359375	n/a	2911165	13210	1549	20661	0.0	0.0	6	2	1	2	147.481609	0	0	0	0.0	0.0	0	0
2843.1171875	n/a	2911353	13210	2105	21286	0.0	0.0	6	3	1	2	97.47521	0	0	0	0.0	0.0	0	0
2843.30078125	n/a	2911541	13210	1050	20068	0.0	0.0	6	1	1	3	71.907186	0	0	0	0.0	0.0	0	0
2843.4853515625	n/a	2911730	13210	2354	21548	0.0	0.0	6	1	1	1	44.782567	0	0	0	0.0	0.0	0	0
2844.720703125	n/a	2912995	13210	2197	21378	0.0	0.0	6	4	1	3	120.517725	0	0	0	0.0	0.0	0	0
2844.904296875	n/a	2913183	13210	1826	20964	0.0	0.0	6	3	1	2	125.974791	0	0	0	0.0	0.0	0	0
2845.087890625	n/a	2913371	13210	2252	21436	0.0	0.0	6	1	1	1	169.432875	0	0	0	0.0	0.0	0	0
2845.271484375	n/a	2913559	13210	1933	21092	0.0	0.0	6	1	2	2	161.707253	0	0	0	0.0	0.0	0	0
2845.455078125	n/a	2913747	13210	1671	20795	0.0	0.0	6	3	1	2	127.082809	0	0	0	0.0	0.0	0	0
2845.638671875	n/a	2913935	13210	1097	20135	0.0	0.0	6	2	1	2	65.821947	0	0	0	0.0	0.0	0	0
2845.822265625	n/a	2914123	13210	2236	21417	0.0	0.0	6	3	1	4	103.328092	0	0	0	0.0	0.0	0	0
2846.0068359375	n/a	2914312	13210	1557	20670	0.0	0.0	6	1	1	1	76.971458	0	0	0	0.0	0.0	0	0
2846.1904296875	n/a	2914500	13210	1117	20164	0.0	0.0	6	2	1	3	110.951654	0	0	0	0.0	0.0	0	0
2846.3740234375	n/a	2914688	13210	1401	20490	0.0	0.0	6	1	2	2	122.022665	0	0	0	0.0	0.0	0	0
2846.5576171875	n/a	2914876	13210	1011	20016	0.0	0.0	6	4	2	3	137.301159	0	0	0	0.0	218.044407	0	0
2846.7412109375	n/a	2915064	13210	1679	20803	0.0	0.0	6	1	1	2	58.57479	0	0	0	0.0	0.0	0	0
2846.9248046875	n/a	2915252	13210	2463	21666	0.0	0.0	6	3	1	3	80.323685	0	0	0	0.0	0.0	0	0
2847.1083984375	n/a	2915440	13210	1279	20352	0.0	0.0	6	2	1	3	146.368668	0	0	0	0.0	0.0	0	0
2847.2919921875	n/a	2915628	13210	2069	21247	0.0	0.0	6	2	1	2	141.01188	0	0	0	0.0	0.0	0	0
2847.4755859375	n/a	2915816	13210	1088	20126	0.0	0.0	6	1	1	2	80.731418	0	0	0	0.0	218.044407	0	0
2847.6591796875	n/a	2916004	13210	1412	20502	0.0	0.0	6	3	2	3	127.237551	0	0	0	0.0	0.0	0	0
2847.84375	n/a	2916193	13210	1541	20653	0.0	0.0	6	2	1	2	73.010235	0	0	0	0.0	0.0	0	0
2848.02734375	n/a	2916381	13210	1493	20596	0.0	0.0	6	2	2	2	90.583798	0	0	0	0.0	0.0	0	0
2848.2109375	n/a	2916569	13210	1107	20150	0.0	0.0	6	1	1	3	45.673834	0	0	0	0.0	0.0	0	0
2848.39453125	n/a	2916757	13210	1787	20922	0.0	0.0	6	1	1	2	33.840873	0	0	0	0.0	0.0	0	0
2848.578125	n/a	2916945	13210	2453	21655	0.0	0.0	6	1	1	2	139.991793	0	0	0	0.0	0.0	0	0
2848.76171875	n/a	2917133	13210	2044	21221	0.0	0.0	6	2	1	3	94.813351	0	0	0	0.0	0.0	0	0
2848.9453125	n/a	2917321	13210	1822	20960	0.0	0.0	6	1	1	2	154.895977	0	0	0	0.0	0.0	0	0
2849.12890625	n/a	2917509	13210	2420	21619	0.0	0.0	6	4	1	3	166.285626	0	0	0	0.0	0.0	0	0
2849.3125	n/a	2917697	13210	2515	21723	0.0	0.0	6	4	1	2	133.194417	0	0	0	0.0	0.0	0	0
2849.49609375	n/a	2917885	13210	2333	21525	0.0	0.0	6	3	1	3	134.873122	0	0	0	0.0	0.0	0	0
2849.6796875	n/a	2918073	13210	2057	21234	0.0	0.0	6	2	1	2	141.420251	0	0	0	0.0	0.0	0	0
2849.86328125	n/a	2918261	13210	1047	20062	0.0	0.0	6	2	2	2	109.865605	0	0	0	0.0	0.0	0	0
2850.0478515625	n/a	2918450	13210	2344	21537	0.0	0.0	6	1	1	2	98.269914	0	0	0	0.0	0.0	0	0
2850.2314453125	n/a	2918638	13210	1223	20292	0.0	0.0	6	4	2	3	129.171378	0	0	0	0.0	0.0	0	0
2850.4150390625	n/a	2918826	13210	1369	20455	0.0	0.0	6	3	2	2	86.956597	0	0	0	0.0	0.0	0	0
2850.5986328125	n/a	2919014	13210	1122	20169	0.0	0.0	6	3	1	2	175.807659	0	0	0	0.0	0.0	0	0
2850.7822265625	n/a	2919202	13210	1956	21116	0.0	0.0	6	2	1	2	134.168746	0	0	0	0.0	0.0	0	0
2850.9658203125	n/a	2919390	13210	1681	20805	0.0	0.0	6	1	1	2	109.174248	0	0	0	0.0	0.0	0	0
2851.1494140625	n/a	2919578	13210	2096	21276	0.0	0.0	6	3	1	2	158.069501	0	0	0	0.0	0.0	0	0
2851.3330078125	n/a	2919766	13210	2000	21168	0.0	0.0	6	2	1	2	54.072003	0	0	0	0.0	0.0	0	0
2851.5166015625	n/a	2919954	13210	1519	20631	0.0	0.0	6	1	1	3	71.276078	0	0	0	0.0	0.0	0	0
2851.7001953125	n/a	2920142	13210	1605	20721	0.0	0.0	6	3	1	3	139.381079	0	0	0	0.0	0.0	0	0
2851.884765625	n/a	2920331	13210	1356	20440	0.0	0.0	6	2	2	1	160.114893	0	0	0	0.0	0.0	0	0
2852.068359375	n/a	2920519	13210	2464	21667	0.0	0.0	6	3	1	3	73.995682	0	0	0	0.0	0.0	0	0
2852.251953125	n/a	2920707	13210	2053	21230	0.0	0.0	6	2	1	1	115.576369	0	0	0	0.0	0.0	0	0
2852.435546875	n/a	2920895	13210	1155	20208	0.0	0.0	6	4	1	3	39.935245	0	0	0	0.0	0.0	0	0
2852.619140625	n/a	2921083	13210	1218	20284	0.0	0.0	6	1	2	2	134.44966	0	0	0	0.0	0.0	0	0
2852.802734375	n/a	2921271	13210	1874	21014	0.0	0.0	6	2	1	2	134.391377	0	0	0	0.0	0.0	0	0
2852.986328125	n/a	2921459	13210	1129	20177	0.0	0.0	6	1	1	2	125.112438	0	0	0	0.0	0.0	0	0
2853.169921875	n/a	2921647	13210	1398	20487	0.0	0.0	6	1	2	2	119.143241	0	0	0	0.0	0.0	0	0
2853.353515625	n/a	2921835	13210	2329	21520	0.0	0.0	6	2	1	2	164.343353	0	0	0	0.0	0.0	0	0
2853.537109375	n/a	2922023	13210	1496	20602	0.0	0.0	6	5	2	3	223.528181	0	0	0	0.0	0.0	0	0
2853.720703125	n/a	2922211	13210	1918	21072	0.0	0.0	6	3	2	3	150.583115	0	0	0	0.0	0.0	0	0
2853.9052734375	n/a	2922400	13210	2501	21708	0.0	0.0	6	1	1	1	87.593149	0	0	0	0.0	0.0	0	0
2854.0888671875	n/a	2922588	13210	2107	21288	0.0	0.0	6	1	1	2	116.110963	0	0	0	0.0	0.0	0	0
2854.2724609375	n/a	2922776	13210	1228	20297	0.0	0.0	6	3	2	2	90.773654	0	0	0	0.0	0.0	0	0
2854.4560546875	n/a	2922964	13120	5097	10450	0.0	0.0	2	3	2	2	160.230273	0	1	1	0.024538	174.542258	1	1
2854.6396484375	n/a	2923152	13210	1098	20137	0.0	0.0	6	2	1	3	124.407896	0	0	0	0.0	0.0	0	0
2854.8232421875	n/a	2923340	13210	1540	20652	0.0	0.0	6	2	1	2	125.165859	0	0	0	0.0	0.0	0	0
2856.05859375	n/a	2924605	13210	1231	20300	0.0	0.0	6	4	2	3	140.608052	0	0	0	0.0	0.0	0	0
2856.2421875	n/a	2924793	13210	2414	21613	0.0	0.0	6	3	1	3	128.826731	0	0	0	0.0	0.0	0	0
2856.4267578125	n/a	2924982	13210	2318	21508	0.0	0.0	6	3	1	2	112.310955	0	0	0	0.0	0.0	0	0
2856.6103515625	n/a	2925170	13210	1093	20131	0.0	0.0	6	1	1	2	102.208121	0	0	0	0.0	0.0	0	0
2856.7939453125	n/a	2925358	13210	1156	20209	0.0	0.0	6	1	1	2	121.054071	0	0	0	0.0	0.0	0	0
2856.9775390625	n/a	2925546	13210	2310	21500	0.0	0.0	6	2	1	2	135.221609	0	0	0	0.0	0.0	0	0
2857.1611328125	n/a	2925734	13210	1171	20229	0.0	0.0	6	1	1	3	84.320968	0	0	0	0.0	0.0	0	0
2857.3447265625	n/a	2925922	13210	1309	20386	0.0	0.0	6	2	2	2	88.376619	0	0	0	0.0	0.0	0	0
2857.5283203125	n/a	2926110	13210	1427	20520	0.0	0.0	6	3	2	2	142.513061	0	0	0	0.0	0.0	0	0
2857.7119140625	n/a	2926298	13210	1812	20948	0.0	0.0	6	2	1	2	83.742931	0	0	0	0.0	0.0	0	0
2857.8955078125	n/a	2926486	13210	1346	20424	0.0	0.0	6	1	1	3	77.008404	0	0	0	0.0	0.0	0	0
2858.0791015625	n/a	2926674	13210	1587	20703	0.0	0.0	6	2	1	3	132.583217	0	0	0	0.0	0.0	0	0
2858.2626953125	n/a	2926862	13210	1338	20416	0.0	0.0	6	2	1	2	141.354554	0	0	0	0.0	0.0	0	0
2858.4462890625	n/a	2927050	13210	1424	20515	0.0	0.0	6	3	2	3	167.678613	0	0	0	0.0	0.0	0	0
2858.630859375	n/a	2927239	13210	1257	20327	0.0	0.0	6	3	1	3	122.068536	0	0	0	0.0	0.0	0	0
2858.814453125	n/a	2927427	13210	1753	20882	0.0	0.0	6	1	1	2	43.613317	0	0	0	0.0	0.0	0	0
2858.998046875	n/a	2927615	13210	1604	20720	0.0	0.0	6	2	1	2	109.755072	0	0	0	0.0	0.0	0	0
2859.181640625	n/a	2927803	13210	2326	21516	0.0	0.0	6	1	1	2	110.259082	0	0	0	0.0	0.0	0	0
2859.365234375	n/a	2927991	13210	2188	21369	0.0	0.0	6	3	1	3	189.430713	0	0	0	0.0	0.0	0	0
2859.548828125	n/a	2928179	13210	1939	21098	0.0	0.0	6	2	1	2	92.992699	0	0	0	0.0	0.0	0	0
2859.732421875	n/a	2928367	13210	1953	21113	0.0	0.0	6	3	1	3	80.546559	0	0	0	0.0	0.0	0	0
2859.916015625	n/a	2928555	13210	1931	21090	0.0	0.0	6	3	2	2	168.377108	0	0	0	0.0	0.0	0	0
2860.099609375	n/a	2928743	13210	2059	21236	0.0	0.0	6	3	1	1	126.809626	0	0	0	0.0	0.0	0	0
2860.283203125	n/a	2928931	13210	2079	21257	0.0	0.0	6	3	1	3	89.573524	0	0	0	0.0	0.0	0	0
2860.4677734375	n/a	2929120	13210	2169	21350	0.0	0.0	6	3	1	2	129.960721	0	0	0	0.0	0.0	0	0
2860.6513671875	n/a	2929308	13210	2302	21492	0.0	0.0	6	1	1	2	109.399167	0	0	0	0.0	0.0	0	0
2860.8349609375	n/a	2929496	13210	1917	21071	0.0	0.0	6	3	2	3	188.60393	0	0	0	0.0	0.0	0	0
2861.0185546875	n/a	2929684	13210	2432	21632	0.0	0.0	6	3	1	2	112.768637	0	0	0	0.0	0.0	0	0
2861.2021484375	n/a	2929872	13210	1838	20976	0.0	0.0	6	1	1	2	145.840836	0	0	0	0.0	0.0	0	0
2861.3857421875	n/a	2930060	13210	2547	21755	0.0	0.0	6	1	1	2	123.42935	0	0	0	0.0	0.0	0	0
2861.5693359375	n/a	2930248	13210	1215	20280	0.0	0.0	6	5	2	3	177.420317	0	0	0	0.0	0.0	0	0
2861.7529296875	n/a	2930436	13210	2068	21246	0.0	0.0	6	1	1	2	94.551978	0	0	0	0.0	0.0	0	0
2861.9365234375	n/a	2930624	13210	1069	20095	0.0	0.0	6	1	1	3	134.611087	0	0	0	0.0	0.0	0	0
2862.1201171875	n/a	2930812	13210	2378	21574	0.0	0.0	6	3	1	2	120.922144	0	0	0	0.0	0.0	0	0
2862.3037109375	n/a	2931000	13210	2016	21190	0.0	0.0	6	2	1	3	111.303481	0	0	0	0.0	0.0	0	0
2862.48828125	n/a	2931189	13210	1781	20915	0.0	0.0	6	1	1	1	136.576474	0	0	0	0.0	0.0	0	0
2862.671875	n/a	2931377	13210	2034	21209	0.0	0.0	6	2	1	3	120.46013	0	0	0	0.0	0.0	0	0
2862.85546875	n/a	2931565	13210	1350	20428	0.0	0.0	6	3	2	3	123.10382	0	0	0	0.0	0.0	0	0
2863.0390625	n/a	2931753	13210	1396	20485	0.0	0.0	6	3	2	2	108.514533	0	0	0	0.0	0.0	0	0
2863.22265625	n/a	2931941	13210	2076	21254	0.0	0.0	6	1	1	3	144.944718	0	0	0	0.0	0.0	0	0
2863.40625	n/a	2932129	13210	1940	21099	0.0	0.0	6	2	1	1	91.292891	0	0	0	0.0	0.0	0	0
2863.58984375	n/a	2932317	13210	1515	20627	0.0	0.0	6	2	1	3	56.059753	0	0	0	0.0	0.0	0	0
2863.7734375	n/a	2932505	13210	2526	21734	0.0	0.0	6	3	1	3	116.078894	0	0	0	0.0	0.0	0	0
2863.95703125	n/a	2932693	13210	1916	21070	0.0	0.0	6	2	2	3	68.003565	0	0	0	0.0	0.0	0	0
2864.140625	n/a	2932881	13210	2228	21409	0.0	0.0	6	2	1	3	141.150389	0	0	0	0.0	0.0	0	0
2864.32421875	n/a	2933069	13210	1084	20121	0.0	0.0	6	1	1	3	63.057136	0	0	0	0.0	0.0	0	0
2864.5087890625	n/a	2933258	13210	1701	20826	0.0	0.0	6	2	1	2	90.180045	0	0	0	0.0	0.0	0	0
2864.6923828125	n/a	2933446	13210	2060	21238	0.0	0.0	6	2	1	2	157.793999	0	0	0	0.0	0.0	0	0
2864.8759765625	n/a	2933634	13210	2183	21364	0.0	0.0	6	2	1	2	68.726472	0	0	0	0.0	0.0	0	0
2865.0595703125	n/a	2933822	13210	1410	20500	0.0	0.0	6	2	2	3	128.296621	0	0	0	0.0	0.0	0	0
2865.2431640625	n/a	2934010	13210	1887	21035	0.0	0.0	6	2	1	2	144.229771	0	0	0	0.0	0.0	0	0
2865.4267578125	n/a	2934198	13210	1633	20756	0.0	0.0	6	2	1	2	154.104981	0	0	0	0.0	0.0	0	0
2865.6103515625	n/a	2934386	13210	2504	21711	0.0	0.0	6	1	1	2	137.969589	0	0	0	0.0	0.0	0	0
2865.7939453125	n/a	2934574	13210	1020	20029	0.0	0.0	6	3	1	2	122.990747	0	0	0	0.0	218.044407	0	0
2865.9775390625	n/a	2934762	13210	1601	20717	0.0	0.0	6	2	1	2	59.145318	0	0	0	0.0	0.0	0	0
2866.1611328125	n/a	2934950	13210	2133	21314	0.0	0.0	6	1	1	2	199.675352	0	0	0	0.0	0.0	0	0
2867.3974609375	n/a	2936216	13210	1682	20806	0.0	0.0	6	1	1	2	58.787208	0	0	0	0.0	0.0	0	0
2867.5810546875	n/a	2936404	13210	1619	20736	0.0	0.0	6	1	1	3	115.55214	0	0	0	0.0	0.0	0	0
2867.7646484375	n/a	2936592	13210	1512	20624	0.0	0.0	6	2	1	2	154.368255	0	0	0	0.0	0.0	0	0
2867.9482421875	n/a	2936780	13210	2136	21317	0.0	0.0	6	3	1	3	103.187831	0	0	0	0.0	0.0	0	0
2868.1318359375	n/a	2936968	13210	1357	20441	0.0	0.0	6	3	2	3	172.013949	0	0	0	0.0	0.0	0	0
2868.3154296875	n/a	2937156	13210	2452	21654	0.0	0.0	6	2	1	3	106.859996	0	0	0	0.0	0.0	0	0
2868.4990234375	n/a	2937344	13210	1758	20887	0.0	0.0	6	5	2	3	193.351487	0	0	0	0.0	0.0	0	0
2868.6826171875	n/a	2937532	13210	1075	20109	0.0	0.0	6	2	1	2	109.924367	0	0	0	0.0	0.0	0	0
2868.8662109375	n/a	2937720	13210	2135	21316	0.0	0.0	6	3	1	3	117.996726	0	0	0	0.0	0.0	0	0
2869.05078125	n/a	2937909	13210	1580	20695	0.0	0.0	6	2	1	2	124.921811	0	0	0	0.0	0.0	0	0
2869.234375	n/a	2938097	13210	2422	21621	0.0	0.0	6	1	1	2	127.202016	0	0	0	0.0	0.0	0	0
2869.41796875	n/a	2938285	13210	1658	20782	0.0	0.0	6	2	1	2	147.256158	0	0	0	0.0	0.0	0	0
2869.6015625	n/a	2938473	13210	1561	20675	0.0	0.0	6	2	1	2	134.93666	0	0	0	0.0	0.0	0	0
2869.78515625	n/a	2938661	13210	1902	21052	0.0	0.0	6	3	2	2	180.076021	0	0	0	0.0	0.0	0	0
2869.96875	n/a	2938849	13210	1789	20924	0.0	0.0	6	1	1	2	112.58737	0	0	0	0.0	0.0	0	0
2870.15234375	n/a	2939037	13210	1614	20730	0.0	0.0	6	2	1	3	143.617839	0	0	0	0.0	0.0	0	0
2870.3359375	n/a	2939225	13210	1686	20810	0.0	0.0	6	1	1	1	179.734226	0	0	0	0.0	0.0	0	0
2870.51953125	n/a	2939413	13210	2048	21225	0.0	0.0	6	1	1	2	184.477538	0	0	0	0.0	0.0	0	0
2870.703125	n/a	2939601	13210	1114	20160	0.0	0.0	6	1	1	3	134.231809	0	0	0	0.0	0.0	0	0
2870.88671875	n/a	2939789	13210	1426	20517	0.0	0.0	6	3	2	3	137.766185	0	0	0	0.0	0.0	0	0
2871.0712890625	n/a	2939978	13210	2315	21505	0.0	0.0	6	3	1	2	144.640426	0	0	0	0.0	0.0	0	0
2871.2548828125	n/a	2940166	13210	1910	21061	0.0	0.0	6	2	2	2	170.160458	0	0	0	0.0	0.0	0	0
2871.4384765625	n/a	2940354	13210	1484	20583	0.0	0.0	6	3	1	2	67.382226	0	0	0	0.0	0.0	0	0
2871.6220703125	n/a	2940542	13210	1892	21040	0.0	0.0	6	1	2	1	142.883347	0	0	0	0.0	0.0	0	0
2871.8056640625	n/a	2940730	13210	1392	20481	0.0	0.0	6	2	2	2	103.69061	0	0	0	0.0	0.0	0	0
2871.9892578125	n/a	2940918	13210	2379	21575	0.0	0.0	6	2	1	2	159.752949	0	0	0	0.0	0.0	0	0
2872.1728515625	n/a	2941106	13210	1016	20021	0.0	0.0	6	3	1	3	94.501147	0	0	0	0.0	218.044407	0	0
2872.3564453125	n/a	2941294	13210	1859	20998	0.0	0.0	6	3	1	3	112.876492	0	0	0	0.0	0.0	0	0
2872.5400390625	n/a	2941482	13210	1534	20646	0.0	0.0	6	3	1	3	81.217626	0	0	0	0.0	0.0	0	0
2872.7236328125	n/a	2941670	13210	1717	20842	0.0	0.0	6	1	1	2	87.745234	0	0	0	0.0	0.0	0	0
2872.9072265625	n/a	2941858	13210	2036	21211	0.0	0.0	6	2	1	2	133.590948	0	0	0	0.0	0.0	0	0
2873.091796875	n/a	2942047	13210	1017	20023	0.0	0.0	6	4	1	3	128.869682	0	0	0	0.0	218.044407	0	0
2873.275390625	n/a	2942235	13210	2208	21389	0.0	0.0	6	1	1	5	61.342528	0	0	0	0.0	0.0	0	0
2873.458984375	n/a	2942423	13210	2282	21472	0.0	0.0	6	2	1	2	80.17606	0	0	0	0.0	0.0	0	0
2873.642578125	n/a	2942611	13210	1775	20907	0.0	0.0	6	2	1	2	146.76344	0	0	0	0.0	0.0	0	0
2873.826171875	n/a	2942799	13210	1420	20510	0.0	0.0	6	2	2	2	106.291256	0	0	0	0.0	0.0	0	0
2874.009765625	n/a	2942987	13210	1790	20925	0.0	0.0	6	2	1	2	157.622887	0	0	0	0.0	0.0	0	0
2874.193359375	n/a	2943175	13210	2211	21392	0.0	0.0	6	3	1	3	89.40682	0	0	0	0.0	0.0	0	0
2874.376953125	n/a	2943363	13210	1661	20785	0.0	0.0	6	2	1	2	56.542758	0	0	0	0.0	0.0	0	0
2874.560546875	n/a	2943551	13210	1705	20830	0.0	0.0	6	1	1	2	122.94977	0	0	0	0.0	0.0	0	0
2874.744140625	n/a	2943739	13210	1688	20812	0.0	0.0	6	1	1	1	128.529223	0	0	0	0.0	0.0	0	0
2874.927734375	n/a	2943927	13210	1974	21136	0.0	0.0	6	1	1	2	77.540143	0	0	0	0.0	0.0	0	0
2875.1123046875	n/a	2944116	13210	2522	21730	0.0	0.0	6	1	1	2	138.580542	0	0	0	0.0	0.0	0	0
2875.2958984375	n/a	2944304	13210	1031	20043	0.0	0.0	6	4	2	3	149.262646	0	0	0	0.0	0.0	0	0
2875.4794921875	n/a	2944492	13210	1359	20443	0.0	0.0	6	3	2	2	132.60278	0	0	0	0.0	0.0	0	0
2875.6630859375	n/a	2944680	13210	2128	21309	0.0	0.0	6	1	1	3	134.961047	0	0	0	0.0	0.0	0	0
2875.8466796875	n/a	2944868	13210	1043	20056	0.0	0.0	6	2	1	3	134.084478	0	0	0	0.0	0.0	0	0
2876.0302734375	n/a	2945056	13210	2192	21373	0.0	0.0	6	1	1	2	136.713035	0	0	0	0.0	0.0	0	0
2876.2138671875	n/a	2945244	13210	1562	20676	0.0	0.0	6	1	1	2	147.559335	0	0	0	0.0	0.0	0	0
2876.3974609375	n/a	2945432	13210	1211	20276	0.0	0.0	6	2	1	2	151.942021	0	0	0	0.0	0.0	0	0
2876.5810546875	n/a	2945620	13210	1195	20259	0.0	0.0	6	3	2	2	112.023463	0	0	0	0.0	0.0	0	0
2876.7646484375	n/a	2945808	13210	1478	20576	0.0	0.0	6	1	2	3	64.752714	0	0	0	0.0	0.0	0	0
2876.9482421875	n/a	2945996	13210	1414	20504	0.0	0.0	6	3	2	2	126.396341	0	0	0	0.0	0.0	0	0
2877.1328125	n/a	2946185	13210	1216	20282	0.0	0.0	6	4	2	2	138.94414	0	0	0	0.0	0.0	0	0
2877.31640625	n/a	2946373	13210	1495	20598	0.0	0.0	6	3	2	3	195.453258	0	0	0	0.0	0.0	0	0
2877.5	n/a	2946561	13210	2045	21222	0.0	0.0	6	4	1	4	81.46154	0	0	0	0.0	0.0	0	0
2878.7353515625	n/a	2947826	13210	1702	20827	0.0	0.0	6	2	1	2	145.205184	0	0	0	0.0	0.0	0	0
2878.9189453125	n/a	2948014	13210	2049	21226	0.0	0.0	6	2	1	2	121.246477	0	0	0	0.0	0.0	0	0
2879.1025390625	n/a	2948202	13210	2365	21560	0.0	0.0	6	2	1	3	73.578932	0	0	0	0.0	0.0	0	0
2879.2861328125	n/a	2948390	13210	2013	21185	0.0	0.0	6	2	1	1	137.262301	0	0	0	0.0	0.0	0	0
2879.4697265625	n/a	2948578	13210	1955	21115	0.0	0.0	6	1	1	1	115.121671	0	0	0	0.0	0.0	0	0
2879.654296875	n/a	2948767	13210	1526	20638	0.0	0.0	6	2	1	1	171.213884	0	0	0	0.0	0.0	0	0
2879.837890625	n/a	2948955	13210	1095	20133	0.0	0.0	6	5	2	3	193.024219	0	0	0	0.0	0.0	0	0
2880.021484375	n/a	2949143	13210	1971	21132	0.0	0.0	6	2	1	1	85.953135	0	0	0	0.0	0.0	0	0
2880.205078125	n/a	2949331	13210	1174	20233	0.0	0.0	6	2	1	2	58.870718	0	0	0	0.0	0.0	0	0
2880.388671875	n/a	2949519	13210	1252	20322	0.0	0.0	6	2	1	1	164.449388	0	0	0	0.0	0.0	0	0
2880.572265625	n/a	2949707	13210	2055	21232	0.0	0.0	6	3	1	3	85.948039	0	0	0	0.0	0.0	0	0
2880.755859375	n/a	2949895	13210	1569	20683	0.0	0.0	6	1	1	1	106.907401	0	0	0	0.0	0.0	0	0
2880.939453125	n/a	2950083	13210	1408	20497	0.0	0.0	6	1	2	3	83.619667	0	0	0	0.0	0.0	0	0
2881.123046875	n/a	2950271	13210	2284	21474	0.0	0.0	6	2	1	3	80.435052	0	0	0	0.0	0.0	0	0
2881.306640625	n/a	2950459	13210	2264	21449	0.0	0.0	6	2	1	2	152.354283	0	0	0	0.0	0.0	0	0
2881.490234375	n/a	2950647	13210	1121	20168	0.0	0.0	6	3	1	2	106.791606	0	0	0	0.0	0.0	0	0
2881.6748046875	n/a	2950836	13210	1139	20189	0.0	0.0	6	1	1	2	83.982265	0	0	0	0.0	0.0	0	0
2881.8583984375	n/a	2951024	13210	1766	20898	0.0	0.0	6	3	1	3	114.026007	0	0	0	0.0	0.0	0	0
2882.0419921875	n/a	2951212	13210	1019	20028	0.0	0.0	6	2	1	2	160.731924	0	0	0	0.0	218.044407	0	0
2882.2255859375	n/a	2951400	13210	1347	20425	0.0	0.0	6	1	1	1	162.814569	0	0	0	0.0	0.0	0	0
2882.4091796875	n/a	2951588	13210	1234	20303	0.0	0.0	6	5	2	3	93.652771	0	0	0	0.0	0.0	0	0
2882.5927734375	n/a	2951776	13210	1180	20240	0.0	0.0	6	1	1	2	76.147218	0	0	0	0.0	0.0	0	0
2882.7763671875	n/a	2951964	13210	1542	20654	0.0	0.0	6	1	1	2	118.341454	0	0	0	0.0	0.0	0	0
2882.9599609375	n/a	2952152	13210	1821	20959	0.0	0.0	6	1	1	2	121.234828	0	0	0	0.0	0.0	0	0
2883.1435546875	n/a	2952340	13210	1731	20856	0.0	0.0	6	3	1	3	142.458725	0	0	0	0.0	0.0	0	0
2883.3271484375	n/a	2952528	13210	1492	20593	0.0	0.0	6	1	2	2	142.307318	0	0	0	0.0	0.0	0	0
2883.5107421875	n/a	2952716	13210	2071	21249	0.0	0.0	6	2	1	2	152.280527	0	0	0	0.0	0.0	0	0
2883.6953125	n/a	2952905	13210	1422	20512	0.0	0.0	6	1	2	2	94.749635	0	0	0	0.0	0.0	0	0
2883.87890625	n/a	2953093	13210	1625	20743	0.0	0.0	6	2	1	3	116.310733	0	0	0	0.0	0.0	0	0
2884.0625	n/a	2953281	13210	1915	21069	0.0	0.0	6	3	2	3	160.12313	0	0	0	0.0	0.0	0	0
2884.24609375	n/a	2953469	13210	2511	21719	0.0	0.0	6	2	1	3	82.560856	0	0	0	0.0	0.0	0	0
2884.4296875	n/a	2953657	13210	1999	21167	0.0	0.0	6	1	1	3	121.739098	0	0	0	0.0	0.0	0	0
2884.61328125	n/a	2953845	13210	2149	21330	0.0	0.0	6	3	1	2	119.910243	0	0	0	0.0	0.0	0	0
2884.796875	n/a	2954033	13210	2524	21732	0.0	0.0	6	3	1	3	152.274971	0	0	0	0.0	0.0	0	0
2884.98046875	n/a	2954221	13210	1747	20875	0.0	0.0	6	2	1	2	142.760448	0	0	0	0.0	0.0	0	0
2885.1640625	n/a	2954409	13210	2266	21451	0.0	0.0	6	3	1	2	89.128895	0	0	0	0.0	0.0	0	0
2885.34765625	n/a	2954597	13210	1244	20314	0.0	0.0	6	2	2	2	137.577719	0	0	0	0.0	0.0	0	0
2885.53125	n/a	2954785	13210	1301	20378	0.0	0.0	6	1	2	3	66.844469	0	0	0	0.0	0.0	0	0
2885.7158203125	n/a	2954974	13210	1929	21088	0.0	0.0	6	3	2	2	191.750538	0	0	0	0.0	0.0	0	0
2885.8994140625	n/a	2955162	13210	2394	21590	0.0	0.0	6	1	1	2	127.39297	0	0	0	0.0	0.0	0	0
2886.0830078125	n/a	2955350	13210	2551	21759	0.0	0.0	6	3	1	2	108.07822	0	0	0	0.0	0.0	0	0
2886.2666015625	n/a	2955538	13210	2352	21546	0.0	0.0	6	3	1	2	67.202225	0	0	0	0.0	0.0	0	0
