onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
432.6372294953	n/a	108173	79	783	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
433.189164725	n/a	108311	79	784	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
433.5131267077	n/a	108392	79	784	visual	button_press	n/a	target_detected	shift_attention	201	3
433.7251018321	n/a	108445	79	785	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
434.4690145331	n/a	108631	79	786	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
435.2729201938	n/a	108832	79	787	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
435.5208910941	n/a	108894	79	788	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
436.1448178755	n/a	109050	80	788	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
436.4567812662	n/a	109128	80	788	auditory	button_press	n/a	target_detected	shift_attention	201	3
436.676755452	n/a	109183	80	789	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
437.0727089864	n/a	109282	80	790	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
437.396670969	n/a	109363	80	791	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
437.9926010359	n/a	109512	80	792	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
438.2765677121	n/a	109583	80	793	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
438.5045409591	n/a	109640	80	794	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
439.2044588229	n/a	109815	80	795	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
439.4644283152	n/a	109880	80	796	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
439.604411888	n/a	109915	80	796	auditory	button_press	n/a	target_detected	shift_attention	201	3
439.832385135	n/a	109972	80	797	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
440.0643579127	n/a	110030	80	798	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
440.5003067536	n/a	110139	80	798	auditory	button_press	n/a	target_detected	shift_attention	201	3
440.6762861022	n/a	110183	80	799	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
440.9442546558	n/a	110250	80	800	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
441.2402199239	n/a	110324	81	800	visual	look_word	attended	cue_visual	shift_attention	2	3
441.7401612552	n/a	110449	81	801	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
442.0761218298	n/a	110533	81	802	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
442.3560889753	n/a	110603	81	803	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
442.9480195115	n/a	110751	81	804	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
443.2159880651	n/a	110818	81	805	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
443.571946293	n/a	110907	81	806	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
444.303860402	n/a	111090	81	807	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
444.771805488	n/a	111207	81	808	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
445.2277519822	n/a	111321	81	809	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
445.6357041085	n/a	111423	81	810	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
446.4116130546	n/a	111617	81	811	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
446.7755703438	n/a	111708	81	812	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
447.0435388974	n/a	111775	82	812	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
447.4154952478	n/a	111868	82	813	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
447.6714652094	n/a	111932	82	814	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
448.0594196825	n/a	112029	82	815	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
448.2353990311	n/a	112073	82	815	auditory	button_press	n/a	target_detected	shift_attention	201	3
448.8393281593	n/a	112224	82	816	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
449.1552910807	n/a	112303	82	817	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
449.4792530633	n/a	112384	82	818	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
449.4992507166	n/a	112389	82	818	auditory	button_press	n/a	target_detected	shift_attention	201	3
449.8352112912	n/a	112473	82	819	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
450.1551737432	n/a	112553	82	820	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
450.9590794039	n/a	112754	82	821	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
451.4190254287	n/a	112869	82	822	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
451.7189902275	n/a	112944	82	823	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
451.7949813098	n/a	112963	82	823	auditory	button_press	n/a	target_detected	shift_attention	201	3
452.0469517408	n/a	113026	82	824	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
452.5308949495	n/a	113147	82	825	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
452.8508574015	n/a	113227	82	826	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
453.4747841829	n/a	113383	83	826	visual	look_word	attended	cue_visual	shift_attention	2	3
453.9707259835	n/a	113507	83	827	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
454.3106860888	n/a	113592	83	828	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
454.7946292975	n/a	113713	83	829	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
455.166585648	n/a	113806	83	830	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
455.4345542015	n/a	113873	83	831	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
455.5865363662	n/a	113911	83	831	visual	button_press	n/a	target_detected	shift_attention	201	3
456.0144861458	n/a	114018	83	832	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
456.6824077644	n/a	114185	83	833	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
457.3543289136	n/a	114353	83	834	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
457.8022763464	n/a	114465	83	835	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
458.4741974957	n/a	114633	83	836	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
459.0901252158	n/a	114787	84	836	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
459.5100759341	n/a	114892	84	837	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
459.8860318152	n/a	114986	84	838	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
460.6259449855	n/a	115171	84	839	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
461.3538595638	n/a	115353	84	840	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
461.6658229546	n/a	115431	84	841	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
462.049777897	n/a	115527	84	841	auditory	button_press	n/a	target_detected	shift_attention	201	3
462.1417671019	n/a	115550	84	842	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
462.7416966995	n/a	115700	84	843	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
463.1216521112	n/a	115795	84	844	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
463.6295925038	n/a	115922	84	845	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
464.0255460382	n/a	116021	85	845	visual	look_word	attended	cue_visual	shift_attention	2	3
464.4494962871	n/a	116127	85	846	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
464.6934676568	n/a	116188	85	847	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
465.1574132122	n/a	116304	85	848	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
465.4933737868	n/a	116388	85	849	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
465.617359237	n/a	116419	85	849	visual	button_press	n/a	target_detected	shift_attention	201	3
465.8413329534	n/a	116475	85	850	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
466.2932799169	n/a	116588	85	851	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
466.5452503478	n/a	116651	85	852	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
466.829217024	n/a	116722	85	853	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
466.9372043515	n/a	116749	85	853	visual	button_press	n/a	target_detected	shift_attention	201	3
467.4211475602	n/a	116870	85	854	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
468.0730710562	n/a	117033	85	855	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
468.4810231825	n/a	117135	85	856	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
468.8089846958	n/a	117217	86	856	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
469.2729302513	n/a	117333	86	857	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
469.584893642	n/a	117411	86	858	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
469.9528504618	n/a	117503	86	858	auditory	button_press	n/a	target_detected	shift_attention	201	3
470.2128199541	n/a	117568	86	859	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
471.0207251454	n/a	117770	86	860	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
471.7646378464	n/a	117956	86	861	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
472.500551486	n/a	118140	86	862	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
473.1764721659	n/a	118309	86	863	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
473.3964463516	n/a	118364	86	864	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
474.1003637461	n/a	118540	86	865	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
474.6682970984	n/a	118682	86	866	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
475.336218717	n/a	118849	86	867	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
475.9961412743	n/a	119014	87	867	visual	look_word	attended	cue_visual	shift_attention	2	3
476.4760849523	n/a	119134	87	868	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
477.1040112644	n/a	119291	87	869	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
477.4759676149	n/a	119384	87	870	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
477.8279263121	n/a	119472	87	870	visual	button_press	n/a	target_detected	shift_attention	201	3
478.2438774997	n/a	119576	87	871	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
478.5278441759	n/a	119647	87	872	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
479.2917545301	n/a	119838	88	872	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
479.6717099418	n/a	119933	88	873	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
480.3516301524	n/a	120103	88	874	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
481.1395376905	n/a	120300	88	875	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
481.5314916942	n/a	120398	88	876	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
481.9594414738	n/a	120505	88	877	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
482.2594062725	n/a	120580	88	878	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
482.8633354007	n/a	120731	88	879	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
483.4712640595	n/a	120883	88	880	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
483.9272105537	n/a	120997	88	881	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
484.7311162144	n/a	121198	88	882	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
485.4070368942	n/a	121367	88	883	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
485.8109894899	n/a	121468	88	884	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
486.2709355147	n/a	121583	88	885	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
487.0468444608	n/a	121777	89	885	visual	look_word	attended	cue_visual	shift_attention	2	3
487.3868045661	n/a	121862	89	886	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
487.8787468361	n/a	121985	89	887	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
488.1227182057	n/a	122046	89	888	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
488.2667013092	n/a	122082	89	888	visual	button_press	n/a	target_detected	shift_attention	201	3
488.3746886367	n/a	122109	89	889	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
489.0826055618	n/a	122286	89	890	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
489.4505623816	n/a	122378	89	890	visual	button_press	n/a	target_detected	shift_attention	201	3
489.8305177934	n/a	122473	89	891	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
490.5224365959	n/a	122646	90	891	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
491.0423755804	n/a	122776	90	892	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
491.4663258293	n/a	122882	90	893	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
491.7342943829	n/a	122949	90	894	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
492.0902526108	n/a	123038	90	894	auditory	button_press	n/a	target_detected	shift_attention	201	3
492.110250264	n/a	123043	90	895	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
492.8101681278	n/a	123218	90	896	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
493.334106643	n/a	123349	90	897	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
493.6460700337	n/a	123427	90	898	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
494.4099803879	n/a	123618	90	899	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
495.1738907421	n/a	123809	91	899	visual	look_word	attended	cue_visual	shift_attention	2	3
495.5738438071	n/a	123909	91	900	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
496.0857837303	n/a	124037	91	901	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
496.7137100424	n/a	124194	91	902	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
497.0856663929	n/a	124287	91	903	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
497.3936302529	n/a	124364	91	904	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
497.6895955211	n/a	124438	91	905	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
498.2775265266	n/a	124585	91	906	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
498.7054763062	n/a	124692	91	907	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
499.2774091892	n/a	124835	91	908	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
499.7493538059	n/a	124953	91	909	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
500.057317666	n/a	125030	91	910	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
500.4452721391	n/a	125127	91	911	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
500.8212280202	n/a	125221	91	912	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
501.5611411905	n/a	125406	92	912	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
502.0650820524	n/a	125532	92	913	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
502.7090064871	n/a	125693	92	914	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
503.372928575	n/a	125859	92	915	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
503.7208877416	n/a	125946	92	916	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
503.784880232	n/a	125962	92	916	auditory	button_press	n/a	target_detected	shift_attention	201	3
504.2608243794	n/a	126081	92	917	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
504.7207704041	n/a	126196	92	918	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
505.0687295707	n/a	126283	92	919	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
505.2087131435	n/a	126318	92	919	auditory	button_press	n/a	target_detected	shift_attention	201	3
505.3726939001	n/a	126359	92	920	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
505.6886568215	n/a	126438	92	921	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
506.2965854803	n/a	126590	93	921	visual	look_word	attended	cue_visual	shift_attention	2	3
506.7365338519	n/a	126700	93	922	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
507.0604958345	n/a	126781	93	923	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
507.4684479608	n/a	126883	93	924	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
507.500444206	n/a	126891	93	924	visual	button_press	n/a	target_detected	shift_attention	201	3
507.8604019646	n/a	126981	93	925	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
508.4123371943	n/a	127119	93	926	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
508.964272424	n/a	127257	93	927	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
509.2482391002	n/a	127328	93	928	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
509.9401579027	n/a	127501	93	929	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
510.1721306804	n/a	127559	93	930	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
510.4001039275	n/a	127616	94	930	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
510.760061686	n/a	127706	94	931	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
511.3119969157	n/a	127844	94	932	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
511.6999513888	n/a	127941	94	933	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
512.4118678445	n/a	128119	94	934	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
512.6398410916	n/a	128176	94	935	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
513.263767873	n/a	128332	94	936	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
513.8836951238	n/a	128487	94	937	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
514.4196322309	n/a	128621	94	938	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
515.0075632365	n/a	128768	94	939	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
515.4675092613	n/a	128883	94	940	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
515.8514642037	n/a	128979	94	941	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
516.1954238396	n/a	129065	95	941	visual	look_word	attended	cue_visual	shift_attention	2	3
516.7073637628	n/a	129193	95	942	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
516.9753323164	n/a	129260	95	943	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
517.3352900749	n/a	129350	95	944	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
517.8512295288	n/a	129479	95	945	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
518.135196205	n/a	129550	95	946	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
518.4911544328	n/a	129639	95	946	visual	button_press	n/a	target_detected	shift_attention	201	3
518.6751328428	n/a	129685	95	947	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
519.1830732353	n/a	129812	95	948	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
519.6990126892	n/a	129941	95	949	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
519.9509831202	n/a	130004	95	950	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
520.0749685703	n/a	130035	95	950	visual	button_press	n/a	target_detected	shift_attention	201	3
520.4109291449	n/a	130119	95	951	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
521.0708517022	n/a	130284	96	951	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
521.4828033592	n/a	130387	96	952	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
521.7107766063	n/a	130444	96	953	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
522.2307155908	n/a	130574	96	954	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
522.5226813283	n/a	130647	96	955	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
522.8746400255	n/a	130735	96	955	auditory	button_press	n/a	target_detected	shift_attention	201	3
523.2146001307	n/a	130820	96	956	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
523.9865095462	n/a	131013	96	957	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
524.218482324	n/a	131071	96	958	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
524.606436797	n/a	131168	96	959	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
525.0143889233	n/a	131270	96	960	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
530.3657609333	n/a	132608	96	960	auditory	pause_recording	n/a	n/a	shift_attention	202	3
533.9893357024	n/a	133514	97	960	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
534.349293461	n/a	133604	97	961	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
534.9612216504	n/a	133757	97	962	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
535.5931474932	n/a	133915	97	963	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
535.9731029049	n/a	134010	97	964	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
536.361057378	n/a	134107	97	965	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
536.7170156059	n/a	134196	97	966	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
537.0769733644	n/a	134286	97	966	auditory	button_press	n/a	target_detected	shift_attention	201	3
537.3409423873	n/a	134352	97	967	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
537.9088757396	n/a	134494	97	968	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
538.396818479	n/a	134616	97	968	auditory	button_press	n/a	target_detected	shift_attention	201	3
538.4528119081	n/a	134630	97	969	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
538.9247565248	n/a	134748	97	970	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
539.4086997335	n/a	134869	97	971	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
539.7166635935	n/a	134946	98	971	visual	look_word	attended	cue_visual	shift_attention	2	3
540.1446133731	n/a	135053	98	972	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
540.9245218499	n/a	135248	98	973	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
541.3364735069	n/a	135351	98	974	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
542.0403909013	n/a	135527	98	975	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
542.7683054797	n/a	135709	98	976	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
543.0802688704	n/a	135787	98	977	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
543.3962317917	n/a	135866	98	978	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
544.0001609199	n/a	136017	98	979	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
544.8080661113	n/a	136219	98	980	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
545.4959853831	n/a	136391	98	981	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
545.8999379788	n/a	136492	98	982	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
546.7118427008	n/a	136695	99	982	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
547.1917863788	n/a	136815	99	983	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
547.5957389745	n/a	136916	99	984	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
548.035687346	n/a	137026	99	985	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
548.4276413497	n/a	137124	99	986	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
548.7756005163	n/a	137211	99	986	auditory	button_press	n/a	target_detected	shift_attention	201	3
549.0755653151	n/a	137286	99	987	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
549.2995390315	n/a	137342	99	988	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
549.6994920965	n/a	137442	99	989	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
550.3634141844	n/a	137608	100	989	visual	look_word	attended	cue_visual	shift_attention	2	3
550.7633672494	n/a	137708	100	990	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
551.0593325176	n/a	137782	100	991	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
551.271307642	n/a	137835	100	992	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
551.4552860519	n/a	137881	100	992	visual	button_press	n/a	target_detected	shift_attention	201	3
551.9112325461	n/a	137995	100	993	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
552.7271367987	n/a	138199	100	994	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
553.1070922105	n/a	138294	100	995	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
553.4350537238	n/a	138376	100	996	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
553.5110448061	n/a	138395	100	996	visual	button_press	n/a	target_detected	shift_attention	201	3
553.8710025647	n/a	138485	100	997	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
554.6349129189	n/a	138676	100	998	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
554.9828720854	n/a	138763	100	998	visual	button_press	n/a	target_detected	shift_attention	201	3
555.3748260891	n/a	138861	100	999	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
555.7347838477	n/a	138951	100	1000	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
556.3587106291	n/a	139107	100	1001	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
556.6106810601	n/a	139170	100	1002	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
556.8386543071	n/a	139227	100	1003	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
557.514574987	n/a	139396	100	1004	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
558.2024942588	n/a	139568	100	1005	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
558.9144107146	n/a	139746	100	1006	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
559.6143285784	n/a	139921	101	1006	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
560.1582647468	n/a	140057	101	1007	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
560.4142347084	n/a	140121	101	1008	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
560.8221868347	n/a	140223	101	1009	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
561.0061652446	n/a	140269	101	1009	auditory	button_press	n/a	target_detected	shift_attention	201	3
561.3021305128	n/a	140343	101	1010	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
561.6180934341	n/a	140422	101	1011	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
561.9220577635	n/a	140498	101	1012	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
562.6979667097	n/a	140692	101	1013	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
563.0059305698	n/a	140769	101	1014	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
563.0539249376	n/a	140781	101	1014	auditory	button_press	n/a	target_detected	shift_attention	201	3
563.2539014701	n/a	140831	101	1015	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
