onset	duration	sample	value	gid	imageid	buttonpressduration	reactiontime	imagecategory	cameradistance	imagelocation	imageclutter	luminance	tgtorientation	tgtocclusion	tgtcontrast	tgtsize	tgtdistfromcenter	numberoftargets	numberofclasses
2375.26171875	n/a	2432269	13210	1277	20350	0.0	0.0	6	3	1	1	94.03292	0	0	0	0.0	0.0	0	0
2375.4462890625	n/a	2432458	13210	1490	20591	0.0	0.0	6	2	2	2	129.874191	0	0	0	0.0	0.0	0	0
2375.6298828125	n/a	2432646	13210	2143	21324	0.0	0.0	6	4	1	2	83.309009	0	0	0	0.0	0.0	0	0
2375.8134765625	n/a	2432834	13210	1707	20832	0.0	0.0	6	1	1	3	106.74027	0	0	0	0.0	0.0	0	0
2375.9970703125	n/a	2433022	13210	1779	20913	0.0	0.0	6	1	1	3	137.86233	0	0	0	0.0	0.0	0	0
2376.1806640625	n/a	2433210	13210	1466	20564	0.0	0.0	6	4	2	2	137.151295	0	0	0	0.0	0.0	0	0
2376.3642578125	n/a	2433398	13210	1846	20984	0.0	0.0	6	1	1	2	115.469467	0	0	0	0.0	0.0	0	0
2376.5478515625	n/a	2433586	13210	1956	21116	0.0	0.0	6	2	1	2	134.168746	0	0	0	0.0	0.0	0	0
2376.7314453125	n/a	2433774	13210	2166	21347	0.0	0.0	6	3	1	3	102.040299	0	0	0	0.0	0.0	0	0
2376.9150390625	n/a	2433962	13210	1859	20998	0.0	0.0	6	3	1	3	112.876492	0	0	0	0.0	0.0	0	0
2377.0986328125	n/a	2434150	13210	1917	21071	0.0	0.0	6	3	2	3	188.60393	0	0	0	0.0	0.0	0	0
2377.2822265625	n/a	2434338	13210	2438	21638	0.0	0.0	6	3	1	3	152.314214	0	0	0	0.0	0.0	0	0
2377.466796875	n/a	2434527	13210	1195	20259	0.0	0.0	6	3	2	2	112.023463	0	0	0	0.0	0.0	0	0
2377.650390625	n/a	2434715	13210	2286	21476	0.0	0.0	6	2	1	3	94.92126	0	0	0	0.0	0.0	0	0
2377.833984375	n/a	2434903	13210	2528	21736	0.0	0.0	6	3	1	3	114.357965	0	0	0	0.0	0.0	0	0
2378.017578125	n/a	2435091	13210	1997	21163	0.0	0.0	6	2	1	3	143.070861	0	0	0	0.0	0.0	0	0
2378.201171875	n/a	2435279	13210	1783	20918	0.0	0.0	6	1	1	2	149.623832	0	0	0	0.0	0.0	0	0
2378.384765625	n/a	2435467	13210	1774	20906	0.0	0.0	6	1	1	2	95.610647	0	0	0	0.0	0.0	0	0
2378.568359375	n/a	2435655	13210	1498	20605	0.0	0.0	6	2	2	2	128.851408	0	0	0	0.0	0.0	0	0
2378.751953125	n/a	2435843	13210	2498	21705	0.0	0.0	6	3	1	2	99.056313	0	0	0	0.0	0.0	0	0
2378.935546875	n/a	2436031	13210	2294	21484	0.0	0.0	6	1	1	5	95.776902	0	0	0	0.0	0.0	0	0
2379.119140625	n/a	2436219	13210	2333	21525	0.0	0.0	6	3	1	3	134.873122	0	0	0	0.0	0.0	0	0
2379.302734375	n/a	2436407	13210	1322	20399	0.0	0.0	6	3	1	2	117.762958	0	0	0	0.0	0.0	0	0
2379.4873046875	n/a	2436596	13210	1318	20395	0.0	0.0	6	2	1	1	101.166477	0	0	0	0.0	0.0	0	0
2379.6708984375	n/a	2436784	13210	1249	20319	0.0	0.0	6	1	1	1	127.213131	0	0	0	0.0	0.0	0	0
2379.8544921875	n/a	2436972	13210	2482	21689	0.0	0.0	6	3	1	3	95.729102	0	0	0	0.0	0.0	0	0
2380.0380859375	n/a	2437160	13110	6031	10303	0.0	0.0	3	2	1	3	123.783128	0	1	3	0.999251	0.0	1	1
2380.2216796875	n/a	2437348	13210	2099	21279	0.0	0.0	6	1	1	3	126.729138	0	0	0	0.0	0.0	0	0
2380.4052734375	n/a	2437536	13210	1532	20644	0.0	0.0	6	3	1	3	63.011269	0	0	0	0.0	0.0	0	0
2380.564453125	n/a	2437699	21231	6031	10303	0.0	0.5263671875	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2380.5888671875	n/a	2437724	13210	1072	20105	0.0	0.0	6	1	1	3	119.126895	0	0	0	0.0	0.0	0	0
2380.7724609375	n/a	2437912	13210	2495	21702	0.0	0.0	6	1	1	2	112.615305	0	0	0	0.0	0.0	0	0
2380.796875	n/a	2437937	21232	0	0	0.232421875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2380.9560546875	n/a	2438100	13210	2290	21480	0.0	0.0	6	1	1	2	82.786383	0	0	0	0.0	0.0	0	0
2381.1396484375	n/a	2438288	13210	2032	21207	0.0	0.0	6	3	1	2	129.439713	0	0	0	0.0	0.0	0	0
2381.3232421875	n/a	2438476	13210	2361	21555	0.0	0.0	6	3	1	2	106.53389	0	0	0	0.0	0.0	0	0
2381.5078125	n/a	2438665	13210	1627	20748	0.0	0.0	6	2	1	2	154.546021	0	0	0	0.0	0.0	0	0
2381.69140625	n/a	2438853	13210	2328	21519	0.0	0.0	6	1	1	3	149.501794	0	0	0	0.0	0.0	0	0
2381.875	n/a	2439041	13210	2269	21454	0.0	0.0	6	2	1	3	84.471693	0	0	0	0.0	0.0	0	0
2382.05859375	n/a	2439229	13210	1890	21038	0.0	0.0	6	3	2	2	114.902717	0	0	0	0.0	0.0	0	0
2382.2421875	n/a	2439417	13210	2504	21711	0.0	0.0	6	1	1	2	137.969589	0	0	0	0.0	0.0	0	0
2382.42578125	n/a	2439605	13210	1168	20226	0.0	0.0	6	2	1	3	204.19301	0	0	0	0.0	0.0	0	0
2382.609375	n/a	2439793	13210	2416	21615	0.0	0.0	6	3	1	2	75.18001	0	0	0	0.0	0.0	0	0
2382.79296875	n/a	2439981	13210	1684	20808	0.0	0.0	6	3	1	1	62.07126	0	0	0	0.0	0.0	0	0
2382.9765625	n/a	2440169	13210	1894	21042	0.0	0.0	6	1	2	2	161.309745	0	0	0	0.0	0.0	0	0
2383.16015625	n/a	2440357	13210	1031	20043	0.0	0.0	6	4	2	3	149.262646	0	0	0	0.0	0.0	0	0
2383.34375	n/a	2440545	13220	1039	20051	0.0	0.0	6	5	2	3	105.078306	0	0	0	0.0	0.0	0	0
2384.201171875	n/a	2441423	21221	1039	20051	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2384.4013671875	n/a	2441628	21222	0	0	0.2001953125	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2384.580078125	n/a	2441811	13210	1335	20412	0.0	0.0	6	1	1	2	134.596603	0	0	0	0.0	0.0	0	0
2384.763671875	n/a	2441999	13210	2190	21371	0.0	0.0	6	3	1	3	125.288878	0	0	0	0.0	0.0	0	0
2384.947265625	n/a	2442187	13210	2371	21567	0.0	0.0	6	2	1	4	96.09669	0	0	0	0.0	0.0	0	0
2385.130859375	n/a	2442375	13210	2284	21474	0.0	0.0	6	2	1	3	80.435052	0	0	0	0.0	0.0	0	0
2385.314453125	n/a	2442563	13210	1407	20496	0.0	0.0	6	4	2	2	169.430099	0	0	0	0.0	0.0	0	0
2385.498046875	n/a	2442751	13210	1188	20250	0.0	0.0	6	1	1	1	149.780134	0	0	0	0.0	0.0	0	0
2385.681640625	n/a	2442939	13210	1323	20400	0.0	0.0	6	2	1	2	56.47903	0	0	0	0.0	0.0	0	0
2385.865234375	n/a	2443127	13210	1016	20021	0.0	0.0	6	3	1	3	94.501147	0	0	0	0.0	218.044407	0	0
2386.0498046875	n/a	2443316	13210	1419	20509	0.0	0.0	6	3	2	2	73.461904	0	0	0	0.0	0.0	0	0
2386.2333984375	n/a	2443504	13210	1617	20734	0.0	0.0	6	1	1	1	107.595026	0	0	0	0.0	0.0	0	0
2386.4169921875	n/a	2443692	13210	1993	21158	0.0	0.0	6	2	1	2	96.86384	0	0	0	0.0	0.0	0	0
2386.6005859375	n/a	2443880	13210	1566	20680	0.0	0.0	6	2	1	2	141.754753	0	0	0	0.0	0.0	0	0
2386.7841796875	n/a	2444068	13210	1482	20580	0.0	0.0	6	2	1	2	138.144939	0	0	0	0.0	0.0	0	0
2386.9677734375	n/a	2444256	13210	1856	20995	0.0	0.0	6	2	1	3	133.727267	0	0	0	0.0	0.0	0	0
2387.1513671875	n/a	2444444	13210	2432	21632	0.0	0.0	6	3	1	2	112.768637	0	0	0	0.0	0.0	0	0
2387.3349609375	n/a	2444632	13120	6097	10663	0.0	0.0	3	2	1	2	149.419066	45	2	2	0.166612	124.615408	1	1
2387.5185546875	n/a	2444820	13210	1628	20750	0.0	0.0	6	3	1	3	37.347953	0	0	0	0.0	0.0	0	0
2387.7021484375	n/a	2445008	13210	2472	21679	0.0	0.0	6	1	1	2	113.915636	0	0	0	0.0	0.0	0	0
2387.8857421875	n/a	2445196	13210	2132	21313	0.0	0.0	6	1	1	3	105.691221	0	0	0	0.0	0.0	0	0
2388.0703125	n/a	2445385	13210	1420	20510	0.0	0.0	6	2	2	2	106.291256	0	0	0	0.0	0.0	0	0
2388.25390625	n/a	2445573	13210	1040	20053	0.0	0.0	6	3	1	2	148.557844	0	0	0	0.0	0.0	0	0
2388.4375	n/a	2445761	13210	1810	20946	0.0	0.0	6	1	1	3	62.871475	0	0	0	0.0	0.0	0	0
2388.62109375	n/a	2445949	13210	1271	20344	0.0	0.0	6	2	1	2	152.705141	0	0	0	0.0	0.0	0	0
2388.8046875	n/a	2446137	13210	1120	20167	0.0	0.0	6	1	1	2	136.333503	0	0	0	0.0	0.0	0	0
2388.98828125	n/a	2446325	13210	2212	21393	0.0	0.0	6	3	1	2	76.321892	0	0	0	0.0	0.0	0	0
2389.171875	n/a	2446513	13210	1947	21107	0.0	0.0	6	2	1	2	30.931355	0	0	0	0.0	0.0	0	0
2389.35546875	n/a	2446701	13210	1393	20482	0.0	0.0	6	1	2	2	154.652353	0	0	0	0.0	0.0	0	0
2389.5390625	n/a	2446889	13210	1276	20349	0.0	0.0	6	1	1	2	109.177064	0	0	0	0.0	0.0	0	0
2389.72265625	n/a	2447077	13210	1417	20507	0.0	0.0	6	3	2	2	139.816093	0	0	0	0.0	0.0	0	0
2389.90625	n/a	2447265	13210	1991	21156	0.0	0.0	6	2	1	2	114.311116	0	0	0	0.0	0.0	0	0
2390.0908203125	n/a	2447454	13210	1671	20795	0.0	0.0	6	3	1	2	127.082809	0	0	0	0.0	0.0	0	0
2390.2744140625	n/a	2447642	13210	2536	21744	0.0	0.0	6	1	1	2	122.979172	0	0	0	0.0	0.0	0	0
2390.4580078125	n/a	2447830	13210	2258	21443	0.0	0.0	6	2	1	2	133.860585	0	0	0	0.0	0.0	0	0
2390.6416015625	n/a	2448018	13210	2247	21430	0.0	0.0	6	1	1	3	144.076496	0	0	0	0.0	0.0	0	0
2390.8251953125	n/a	2448206	13210	1731	20856	0.0	0.0	6	3	1	3	142.458725	0	0	0	0.0	0.0	0	0
2391.0087890625	n/a	2448394	13210	1172	20231	0.0	0.0	6	1	1	1	198.137011	0	0	0	0.0	0.0	0	0
2391.1923828125	n/a	2448582	13210	1837	20975	0.0	0.0	6	1	1	2	130.088356	0	0	0	0.0	0.0	0	0
2391.3759765625	n/a	2448770	13210	1884	21032	0.0	0.0	6	1	1	3	87.02782	0	0	0	0.0	0.0	0	0
2391.5595703125	n/a	2448958	13210	1448	20543	0.0	0.0	6	1	1	2	142.031381	0	0	0	0.0	0.0	0	0
2391.7431640625	n/a	2449146	13210	1864	21003	0.0	0.0	6	4	1	2	135.558707	0	0	0	0.0	0.0	0	0
2391.9267578125	n/a	2449334	13210	2238	21419	0.0	0.0	6	2	1	2	125.232395	0	0	0	0.0	0.0	0	0
2392.111328125	n/a	2449523	13210	1822	20960	0.0	0.0	6	1	1	2	154.895977	0	0	0	0.0	0.0	0	0
2392.294921875	n/a	2449711	13210	1682	20806	0.0	0.0	6	1	1	2	58.787208	0	0	0	0.0	0.0	0	0
2392.478515625	n/a	2449899	13210	1014	20019	0.0	0.0	6	2	1	1	148.304186	0	0	0	0.0	218.044407	0	0
2392.662109375	n/a	2450087	13210	1042	20055	0.0	0.0	6	2	2	2	101.771345	0	0	0	0.0	218.044407	0	0
2392.845703125	n/a	2450275	13210	1187	20249	0.0	0.0	6	3	1	2	109.056004	0	0	0	0.0	0.0	0	0
2393.029296875	n/a	2450463	13210	2169	21350	0.0	0.0	6	3	1	2	129.960721	0	0	0	0.0	0.0	0	0
2393.212890625	n/a	2450651	13210	1134	20182	0.0	0.0	6	1	1	2	211.930217	0	0	0	0.0	0.0	0	0
2393.396484375	n/a	2450839	13210	1015	20020	0.0	0.0	6	2	1	2	91.902334	0	0	0	0.0	218.044407	0	0
2393.580078125	n/a	2451027	13210	1054	20075	0.0	0.0	6	2	1	2	97.90887	0	0	0	0.0	0.0	0	0
2393.763671875	n/a	2451215	13210	1065	20091	0.0	0.0	6	2	1	2	112.241039	0	0	0	0.0	0.0	0	0
2393.947265625	n/a	2451403	13210	1553	20665	0.0	0.0	6	2	1	2	83.026162	0	0	0	0.0	0.0	0	0
2394.1318359375	n/a	2451592	13210	2377	21573	0.0	0.0	6	3	1	3	114.66364	0	0	0	0.0	0.0	0	0
2394.3154296875	n/a	2451780	13220	1275	20348	0.0	0.0	6	1	1	2	86.571618	0	0	0	0.0	0.0	0	0
2394.4990234375	n/a	2451968	13210	1217	20283	0.0	0.0	6	3	2	2	130.70347	0	0	0	0.0	0.0	0	0
2394.6826171875	n/a	2452156	13210	2558	21766	0.0	0.0	6	1	1	3	111.166721	0	0	0	0.0	0.0	0	0
2394.89453125	n/a	2452373	21221	1275	20348	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2395.033203125	n/a	2452515	21222	0	0	0.138671875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2395.91796875	n/a	2453421	13210	1984	21149	0.0	0.0	6	1	1	2	79.993103	0	0	0	0.0	0.0	0	0
2396.1015625	n/a	2453609	13210	2043	21220	0.0	0.0	6	2	1	4	83.603755	0	0	0	0.0	0.0	0	0
2396.28515625	n/a	2453797	13210	2170	21351	0.0	0.0	6	2	1	2	130.201953	0	0	0	0.0	0.0	0	0
2396.46875	n/a	2453985	13210	2530	21738	0.0	0.0	6	3	1	2	121.433153	0	0	0	0.0	0.0	0	0
2396.6533203125	n/a	2454174	13210	1445	20539	0.0	0.0	6	3	1	3	120.385256	0	0	0	0.0	0.0	0	0
2396.8369140625	n/a	2454362	13120	6230	11237	0.0	0.0	3	1	1	1	153.787128	0	1	3	0.352486	133.060137	1	1
2397.0205078125	n/a	2454550	13210	1242	20312	0.0	0.0	6	1	2	2	152.268156	0	0	0	0.0	0.0	0	0
2397.2041015625	n/a	2454738	13210	1538	20650	0.0	0.0	6	1	1	2	53.592889	0	0	0	0.0	0.0	0	0
2397.3876953125	n/a	2454926	13210	2255	21440	0.0	0.0	6	3	1	3	114.561642	0	0	0	0.0	0.0	0	0
2397.5712890625	n/a	2455114	13210	2156	21337	0.0	0.0	6	3	1	2	132.740029	0	0	0	0.0	0.0	0	0
2397.7548828125	n/a	2455302	13210	1558	20672	0.0	0.0	6	1	1	2	80.757742	0	0	0	0.0	0.0	0	0
2397.9384765625	n/a	2455490	13210	1875	21018	0.0	0.0	6	2	1	3	32.303985	0	0	0	0.0	0.0	0	0
2398.1220703125	n/a	2455678	13210	1164	20222	0.0	0.0	6	2	1	2	119.271909	0	0	0	0.0	0.0	0	0
2398.3056640625	n/a	2455866	13210	2412	21611	0.0	0.0	6	1	1	1	81.818292	0	0	0	0.0	0.0	0	0
2398.4892578125	n/a	2456054	13210	2357	21551	0.0	0.0	6	1	1	2	153.874578	0	0	0	0.0	0.0	0	0
2398.673828125	n/a	2456243	13210	1049	20064	0.0	0.0	6	3	1	3	121.571343	0	0	0	0.0	0.0	0	0
2398.857421875	n/a	2456431	13210	1687	20811	0.0	0.0	6	1	1	2	150.169294	0	0	0	0.0	0.0	0	0
2399.041015625	n/a	2456619	13210	2303	21493	0.0	0.0	6	2	1	2	68.138766	0	0	0	0.0	0.0	0	0
2399.224609375	n/a	2456807	13210	1104	20143	0.0	0.0	6	1	1	2	175.890579	0	0	0	0.0	0.0	0	0
2399.408203125	n/a	2456995	13210	1485	20584	0.0	0.0	6	2	1	3	65.886065	0	0	0	0.0	0.0	0	0
2399.591796875	n/a	2457183	13210	1024	20033	0.0	0.0	6	3	1	2	128.035061	0	0	0	0.0	218.044407	0	0
2399.775390625	n/a	2457371	13210	2101	21282	0.0	0.0	6	2	1	2	103.889198	0	0	0	0.0	0.0	0	0
2399.958984375	n/a	2457559	13210	2494	21701	0.0	0.0	6	1	1	2	147.919718	0	0	0	0.0	0.0	0	0
2400.142578125	n/a	2457747	13210	1101	20140	0.0	0.0	6	3	1	2	103.452375	0	0	0	0.0	0.0	0	0
2400.326171875	n/a	2457935	13210	1972	21134	0.0	0.0	6	1	1	2	178.724124	0	0	0	0.0	0.0	0	0
2400.5107421875	n/a	2458124	13210	2505	21712	0.0	0.0	6	1	1	2	118.257041	0	0	0	0.0	0.0	0	0
2400.6943359375	n/a	2458312	13210	1820	20958	0.0	0.0	6	2	1	2	141.31876	0	0	0	0.0	0.0	0	0
2400.8779296875	n/a	2458500	13210	1129	20177	0.0	0.0	6	1	1	2	125.112438	0	0	0	0.0	0.0	0	0
2401.0615234375	n/a	2458688	13210	2481	21688	0.0	0.0	6	3	1	3	107.257825	0	0	0	0.0	0.0	0	0
2401.2451171875	n/a	2458876	13210	1550	20662	0.0	0.0	6	1	1	2	69.652247	0	0	0	0.0	0.0	0	0
2401.4287109375	n/a	2459064	13210	1071	20104	0.0	0.0	6	2	1	3	86.524634	0	0	0	0.0	218.044407	0	0
2401.6123046875	n/a	2459252	13210	2055	21232	0.0	0.0	6	3	1	3	85.948039	0	0	0	0.0	0.0	0	0
2401.7958984375	n/a	2459440	13210	1435	20529	0.0	0.0	6	3	2	2	117.770382	0	0	0	0.0	0.0	0	0
2401.9794921875	n/a	2459628	13210	2088	21266	0.0	0.0	6	1	1	2	140.262495	0	0	0	0.0	0.0	0	0
2402.1630859375	n/a	2459816	13210	1978	21141	0.0	0.0	6	2	1	2	124.599775	0	0	0	0.0	0.0	0	0
2402.3466796875	n/a	2460004	13210	2085	21263	0.0	0.0	6	2	1	2	67.894876	0	0	0	0.0	0.0	0	0
2402.5302734375	n/a	2460192	13210	2351	21545	0.0	0.0	6	1	1	2	129.83926	0	0	0	0.0	0.0	0	0
2402.71484375	n/a	2460381	13210	1570	20684	0.0	0.0	6	3	1	2	156.041931	0	0	0	0.0	0.0	0	0
2402.8984375	n/a	2460569	13210	1486	20585	0.0	0.0	6	1	1	2	160.244223	0	0	0	0.0	0.0	0	0
2403.08203125	n/a	2460757	13210	1835	20973	0.0	0.0	6	2	1	3	93.634443	0	0	0	0.0	0.0	0	0
2403.265625	n/a	2460945	13120	6128	10848	0.0	0.0	3	2	1	2	99.095731	45	1	2	0.127151	215.07673	2	2
2403.44921875	n/a	2461133	13210	1087	20125	0.0	0.0	6	4	2	2	152.692466	0	0	0	0.0	0.0	0	0
2403.6328125	n/a	2461321	13210	1491	20592	0.0	0.0	6	3	2	3	86.786873	0	0	0	0.0	0.0	0	0
2403.81640625	n/a	2461509	13210	2521	21729	0.0	0.0	6	1	1	2	93.570001	0	0	0	0.0	0.0	0	0
2404.0	n/a	2461697	13210	1925	21081	0.0	0.0	6	4	2	2	135.684831	0	0	0	0.0	0.0	0	0
2404.18359375	n/a	2461885	13210	2262	21447	0.0	0.0	6	2	1	1	153.361914	0	0	0	0.0	0.0	0	0
2404.3671875	n/a	2462073	13210	1885	21033	0.0	0.0	6	1	1	3	112.5698	0	0	0	0.0	0.0	0	0
2404.55078125	n/a	2462261	13210	2315	21505	0.0	0.0	6	3	1	2	144.640426	0	0	0	0.0	0.0	0	0
2404.7353515625	n/a	2462450	13210	2118	21299	0.0	0.0	6	1	1	2	127.209435	0	0	0	0.0	0.0	0	0
2404.9189453125	n/a	2462638	13210	1640	20763	0.0	0.0	6	2	1	2	83.484263	0	0	0	0.0	0.0	0	0
2405.1025390625	n/a	2462826	13210	1056	20077	0.0	0.0	6	2	1	2	145.081731	0	0	0	0.0	0.0	0	0
2405.2861328125	n/a	2463014	13210	1200	20264	0.0	0.0	6	3	2	2	168.15131	0	0	0	0.0	0.0	0	0
2405.4697265625	n/a	2463202	13110	6211	11159	0.0	0.0	3	3	1	3	117.607214	45	1	1	0.020328	0.0	1	1
2405.6533203125	n/a	2463390	13210	1776	20908	0.0	0.0	6	1	1	2	125.423467	0	0	0	0.0	0.0	0	0
2405.8369140625	n/a	2463578	13210	2109	21290	0.0	0.0	6	3	1	2	137.703698	0	0	0	0.0	0.0	0	0
2406.0205078125	n/a	2463766	13210	2499	21706	0.0	0.0	6	3	1	2	93.529787	0	0	0	0.0	0.0	0	0
2406.259765625	n/a	2464011	21231	6211	11159	0.0	0.7900390625	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2406.447265625	n/a	2464203	21232	0	0	0.1875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2407.2568359375	n/a	2465032	13210	1829	20967	0.0	0.0	6	2	1	2	115.045131	0	0	0	0.0	0.0	0	0
2407.4404296875	n/a	2465220	13210	1977	21140	0.0	0.0	6	2	1	2	138.272009	0	0	0	0.0	0.0	0	0
2407.6240234375	n/a	2465408	13210	2409	21608	0.0	0.0	6	2	1	2	147.219218	0	0	0	0.0	0.0	0	0
2407.8076171875	n/a	2465596	13210	1198	20262	0.0	0.0	6	3	2	2	133.508951	0	0	0	0.0	0.0	0	0
2407.9912109375	n/a	2465784	13210	1267	20340	0.0	0.0	6	1	1	2	159.216976	0	0	0	0.0	0.0	0	0
2408.1748046875	n/a	2465972	13210	2436	21636	0.0	0.0	6	3	1	3	113.816212	0	0	0	0.0	0.0	0	0
2408.3583984375	n/a	2466160	13210	2183	21364	0.0	0.0	6	2	1	2	68.726472	0	0	0	0.0	0.0	0	0
2408.5419921875	n/a	2466348	13210	1906	21057	0.0	0.0	6	2	2	2	118.482152	0	0	0	0.0	0.0	0	0
2408.7255859375	n/a	2466536	13210	1662	20786	0.0	0.0	6	1	1	1	186.036542	0	0	0	0.0	0.0	0	0
2408.9091796875	n/a	2466724	13210	2073	21251	0.0	0.0	6	3	1	2	110.407385	0	0	0	0.0	0.0	0	0
2409.0927734375	n/a	2466912	13210	2227	21408	0.0	0.0	6	2	1	2	127.989869	0	0	0	0.0	0.0	0	0
2409.27734375	n/a	2467101	13210	1891	21039	0.0	0.0	6	2	2	2	159.894118	0	0	0	0.0	0.0	0	0
2409.4609375	n/a	2467289	13210	2324	21514	0.0	0.0	6	1	1	2	98.635884	0	0	0	0.0	0.0	0	0
2409.64453125	n/a	2467477	13210	1610	20726	0.0	0.0	6	1	1	3	70.026335	0	0	0	0.0	0.0	0	0
2409.828125	n/a	2467665	13210	2182	21363	0.0	0.0	6	2	1	3	114.206016	0	0	0	0.0	0.0	0	0
2410.01171875	n/a	2467853	13210	2222	21403	0.0	0.0	6	3	1	3	101.095691	0	0	0	0.0	0.0	0	0
2410.1953125	n/a	2468041	13210	1022	20031	0.0	0.0	6	3	1	3	144.949075	0	0	0	0.0	218.044407	0	0
2410.37890625	n/a	2468229	13210	1806	20941	0.0	0.0	6	1	1	3	108.560707	0	0	0	0.0	0.0	0	0
2410.5625	n/a	2468417	13210	2103	21284	0.0	0.0	6	2	1	2	95.656921	0	0	0	0.0	0.0	0	0
2410.74609375	n/a	2468605	13210	1883	21029	0.0	0.0	6	1	1	3	99.84202	0	0	0	0.0	0.0	0	0
2410.9296875	n/a	2468793	13110	6262	11421	0.0	0.0	3	3	1	2	79.811944	0	1	2	0.110393	126.400158	2	2
2411.11328125	n/a	2468981	13210	1155	20208	0.0	0.0	6	4	1	3	39.935245	0	0	0	0.0	0.0	0	0
2411.2978515625	n/a	2469170	13210	2027	21201	0.0	0.0	6	3	1	3	152.472773	0	0	0	0.0	0.0	0	0
2411.4814453125	n/a	2469358	13210	1467	20565	0.0	0.0	6	3	2	2	58.284546	0	0	0	0.0	0.0	0	0
2411.6650390625	n/a	2469546	13210	1601	20717	0.0	0.0	6	2	1	2	59.145318	0	0	0	0.0	0.0	0	0
2411.6943359375	n/a	2469576	21231	6262	11421	0.0	0.7646484375	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2411.8486328125	n/a	2469734	13210	2274	21459	0.0	0.0	6	1	1	2	122.512547	0	0	0	0.0	0.0	0	0
2411.876953125	n/a	2469763	21232	0	0	0.1826171875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2412.0322265625	n/a	2469922	13210	1633	20756	0.0	0.0	6	2	1	2	154.104981	0	0	0	0.0	0.0	0	0
2412.2158203125	n/a	2470110	13210	1329	20406	0.0	0.0	6	3	2	2	163.152106	0	0	0	0.0	0.0	0	0
2412.3994140625	n/a	2470298	13210	2435	21635	0.0	0.0	6	2	1	2	138.672199	0	0	0	0.0	0.0	0	0
2412.5830078125	n/a	2470486	13220	1738	20864	0.0	0.0	6	3	1	3	82.318289	0	0	0	0.0	0.0	0	0
2412.7666015625	n/a	2470674	13210	2228	21409	0.0	0.0	6	2	1	3	141.150389	0	0	0	0.0	0.0	0	0
2412.9501953125	n/a	2470862	13210	1364	20449	0.0	0.0	6	2	2	1	176.565176	0	0	0	0.0	0.0	0	0
2413.134765625	n/a	2471051	13210	1471	20569	0.0	0.0	6	3	1	1	113.394585	0	0	0	0.0	0.0	0	0
2413.2353515625	n/a	2471154	21221	1738	20864	0.0	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2413.318359375	n/a	2471239	13210	1839	20977	0.0	0.0	6	2	1	2	113.001385	0	0	0	0.0	0.0	0	0
2413.4150390625	n/a	2471338	21222	0	0	0.1796875	0.0	0	0	0	0	0.0	0	0	0	0.0	0.0	0	0
2413.501953125	n/a	2471427	13210	1442	20536	0.0	0.0	6	2	1	2	84.001771	0	0	0	0.0	0.0	0	0
2413.685546875	n/a	2471615	13210	1392	20481	0.0	0.0	6	2	2	2	103.69061	0	0	0	0.0	0.0	0	0
2413.869140625	n/a	2471803	13210	1291	20366	0.0	0.0	6	1	1	2	80.809175	0	0	0	0.0	0.0	0	0
2414.052734375	n/a	2471991	13210	1220	20288	0.0	0.0	6	4	2	3	166.890372	0	0	0	0.0	0.0	0	0
2414.236328125	n/a	2472179	13210	1450	20546	0.0	0.0	6	2	1	2	136.285064	0	0	0	0.0	0.0	0	0
2414.419921875	n/a	2472367	13210	1697	20822	0.0	0.0	6	2	1	3	56.686083	0	0	0	0.0	0.0	0	0
2414.603515625	n/a	2472555	13210	2028	21203	0.0	0.0	6	1	1	3	164.488959	0	0	0	0.0	0.0	0	0
2414.787109375	n/a	2472743	13210	2476	21683	0.0	0.0	6	1	1	2	123.700735	0	0	0	0.0	0.0	0	0
2414.970703125	n/a	2472931	13120	6125	10845	0.0	0.0	3	3	1	2	109.893492	0	2	3	0.068244	135.18136	2	2
2415.154296875	n/a	2473119	13210	2319	21509	0.0	0.0	6	1	1	2	130.391804	0	0	0	0.0	0.0	0	0
2415.3388671875	n/a	2473308	13210	2535	21743	0.0	0.0	6	2	1	2	172.271093	0	0	0	0.0	0.0	0	0
2415.5224609375	n/a	2473496	13120	6306	11559	0.0	0.0	3	1	1	2	133.477728	45	2	2	0.210288	201.734975	1	1
2415.7060546875	n/a	2473684	13210	1921	21075	0.0	0.0	6	2	2	3	144.116623	0	0	0	0.0	0.0	0	0
2415.8896484375	n/a	2473872	13210	2461	21664	0.0	0.0	6	3	1	2	159.158712	0	0	0	0.0	0.0	0	0
2416.0732421875	n/a	2474060	13210	1356	20440	0.0	0.0	6	2	2	1	160.114893	0	0	0	0.0	0.0	0	0
