onset	duration	sample	sub_block	trial	focus_modality	event_type	attention_status	task_role	condition	event_code	cond_code
572.8087801934	n/a	143220	100	1004	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
572.9487637662	n/a	143255	100	1004	auditory	button_press	n/a	target_detected	shift_attention	201	3
573.1487402987	n/a	143305	100	1005	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
573.5326952411	n/a	143401	100	1006	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
574.288606534	n/a	143590	100	1007	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
574.608568986	n/a	143670	100	1008	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
574.7725497427	n/a	143711	100	1008	auditory	button_press	n/a	target_detected	shift_attention	201	3
574.9725262752	n/a	143761	100	1009	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
575.2204971755	n/a	143823	100	1010	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
575.7084399148	n/a	143945	100	1010	auditory	button_press	n/a	target_detected	shift_attention	201	3
575.9764084684	n/a	144012	100	1011	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
576.3083695124	n/a	144095	100	1012	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
576.6723268015	n/a	144186	101	1012	visual	look_word	attended	cue_visual	shift_attention	2	3
577.204264378	n/a	144319	101	1013	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
577.5562230752	n/a	144407	101	1014	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
577.8761855273	n/a	144487	101	1014	visual	button_press	n/a	target_detected	shift_attention	201	3
577.8921836499	n/a	144491	101	1015	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
578.6960893106	n/a	144692	101	1016	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
579.4599996648	n/a	144883	101	1017	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
579.7119700957	n/a	144946	101	1018	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
579.8199574233	n/a	144973	101	1018	visual	button_press	n/a	target_detected	shift_attention	201	3
580.4678813886	n/a	145135	101	1019	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
580.8958311682	n/a	145242	101	1020	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
581.2117940895	n/a	145321	101	1020	visual	button_press	n/a	target_detected	shift_attention	201	3
581.3517776623	n/a	145356	101	1021	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
582.1116884858	n/a	145546	101	1022	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
582.7516133899	n/a	145706	101	1023	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
583.1115711484	n/a	145796	101	1024	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
583.8954791558	n/a	145992	102	1024	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
584.2834336289	n/a	146089	102	1024	auditory	button_press	n/a	target_detected	shift_attention	201	3
584.3474261193	n/a	146105	102	1025	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
584.591397489	n/a	146166	102	1026	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
585.2393214543	n/a	146328	102	1027	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
585.8792463583	n/a	146488	102	1028	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
586.123217728	n/a	146549	102	1029	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
586.5631660995	n/a	146659	102	1030	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
586.6591548351	n/a	146683	102	1030	auditory	button_press	n/a	target_detected	shift_attention	201	3
587.1430980438	n/a	146804	102	1031	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
587.5030558023	n/a	146894	102	1032	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
588.0709891547	n/a	147036	102	1033	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
588.4709422197	n/a	147136	103	1033	visual	look_word	attended	cue_visual	shift_attention	2	3
588.9748830816	n/a	147262	103	1034	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
589.2748478804	n/a	147337	103	1035	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
589.6308061083	n/a	147426	103	1036	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
590.1427460315	n/a	147554	103	1037	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
590.50270379	n/a	147644	103	1038	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
590.8746601405	n/a	147737	103	1038	visual	button_press	n/a	target_detected	shift_attention	201	3
590.9306535696	n/a	147751	103	1039	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
591.3706019411	n/a	147861	103	1040	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
591.9785305999	n/a	148013	103	1041	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
592.3144911745	n/a	148097	103	1042	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
592.4344770941	n/a	148127	103	1042	visual	button_press	n/a	target_detected	shift_attention	201	3
592.7944348526	n/a	148217	103	1043	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
593.178389795	n/a	148313	104	1043	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
593.5463466148	n/a	148405	104	1044	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
594.1822719882	n/a	148564	104	1045	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
594.5422297467	n/a	148654	104	1045	auditory	button_press	n/a	target_detected	shift_attention	201	3
594.7022109727	n/a	148694	104	1046	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
594.9341837504	n/a	148752	104	1047	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
595.2221499573	n/a	148824	105	1047	visual	look_word	attended	cue_visual	shift_attention	2	3
595.5661095932	n/a	148910	105	1048	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
595.7980823709	n/a	148968	105	1049	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
596.1380424762	n/a	149053	105	1050	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
596.5619927251	n/a	149159	105	1051	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
596.8419598706	n/a	149229	105	1052	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
597.2019176291	n/a	149319	105	1053	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
597.969827514	n/a	149511	105	1054	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
598.5537589889	n/a	149657	105	1055	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
598.9817087685	n/a	149764	105	1056	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
599.2416782607	n/a	149829	105	1057	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
599.9495951858	n/a	150006	105	1058	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
600.1735689022	n/a	150062	105	1059	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
600.4135407412	n/a	150122	106	1059	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
600.793496153	n/a	150217	106	1060	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
601.1974487487	n/a	150318	106	1061	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
601.8533717753	n/a	150482	106	1062	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
602.6732755586	n/a	150687	106	1063	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
603.4331863822	n/a	150877	106	1064	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
604.1171061233	n/a	151048	106	1065	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
604.9370099066	n/a	151253	106	1066	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
605.1649831537	n/a	151310	106	1067	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
605.8329047723	n/a	151477	106	1068	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
606.3248470423	n/a	151600	106	1069	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
607.0967564578	n/a	151793	106	1070	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
607.7886752602	n/a	151966	107	1070	visual	look_word	attended	cue_visual	shift_attention	2	3
608.1646311414	n/a	152060	107	1071	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
608.7765593308	n/a	152213	107	1072	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
609.0965217829	n/a	152293	107	1073	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
609.1485156813	n/a	152306	107	1073	visual	button_press	n/a	target_detected	shift_attention	201	3
609.3444926832	n/a	152355	107	1074	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
610.1603969358	n/a	152559	107	1075	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
610.8203194931	n/a	152724	107	1076	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
611.1082856999	n/a	152796	107	1076	visual	button_press	n/a	target_detected	shift_attention	201	3
611.2082739662	n/a	152821	108	1076	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
611.5482340714	n/a	152906	108	1077	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
611.9441876058	n/a	153005	108	1078	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
612.2481519352	n/a	153081	108	1079	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
612.5641148566	n/a	153160	108	1079	auditory	button_press	n/a	target_detected	shift_attention	201	3
612.948069799	n/a	153256	108	1080	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
613.348022864	n/a	153356	108	1081	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
613.7479759291	n/a	153456	108	1082	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
614.0359421359	n/a	153528	108	1083	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
614.3599041185	n/a	153609	108	1084	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
615.0238262065	n/a	153775	108	1085	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
615.4277788022	n/a	153876	108	1086	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
615.7397421929	n/a	153954	108	1087	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
616.1476943192	n/a	154056	108	1088	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
616.7076286102	n/a	154196	108	1089	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
617.0395896542	n/a	154279	108	1090	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
617.2515647787	n/a	154332	109	1090	visual	look_word	attended	cue_visual	shift_attention	2	3
617.6075230065	n/a	154421	109	1091	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
618.3754328914	n/a	154613	109	1092	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
618.7233920579	n/a	154700	109	1092	visual	button_press	n/a	target_detected	shift_attention	201	3
618.9233685904	n/a	154750	109	1093	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
619.4073117991	n/a	154871	109	1094	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
619.8152639254	n/a	154973	109	1095	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
620.4391907069	n/a	155129	109	1096	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
620.6671639539	n/a	155186	110	1096	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
621.055118427	n/a	155283	110	1097	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
621.5830564728	n/a	155415	110	1098	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
621.9150175168	n/a	155498	110	1099	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
622.5269457063	n/a	155651	110	1100	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
622.9109006487	n/a	155747	110	1101	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
623.478834001	n/a	155889	110	1102	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
624.2547429472	n/a	156083	110	1103	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
624.8666711367	n/a	156236	110	1104	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
625.274623263	n/a	156338	110	1105	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
625.8625542686	n/a	156485	110	1106	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
626.154520006	n/a	156558	110	1107	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
626.8144425633	n/a	156723	111	1107	visual	look_word	attended	cue_visual	shift_attention	2	3
627.1943979751	n/a	156818	111	1108	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
627.7463332048	n/a	156956	111	1109	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
628.4382520073	n/a	157129	111	1110	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
628.8142078884	n/a	157223	111	1111	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
629.0981745646	n/a	157294	111	1112	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
629.3941398327	n/a	157368	111	1113	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
629.8980806946	n/a	157494	111	1114	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
630.3380290662	n/a	157604	111	1115	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
630.9179610104	n/a	157749	111	1116	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
631.4738957708	n/a	157888	111	1117	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
631.7818596309	n/a	157965	111	1118	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
632.0018338167	n/a	158020	111	1119	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
632.3817892284	n/a	158115	111	1120	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
632.6137620061	n/a	158173	112	1120	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
632.9537221114	n/a	158258	112	1121	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
633.5256549944	n/a	158401	112	1122	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
633.941606182	n/a	158505	112	1123	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
634.181578021	n/a	158565	112	1124	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
634.6455235764	n/a	158681	112	1124	auditory	button_press	n/a	target_detected	shift_attention	201	3
634.6855188829	n/a	158691	112	1125	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
635.0374775802	n/a	158779	112	1126	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
635.3774376854	n/a	158864	112	1127	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
635.6774024842	n/a	158939	112	1128	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
636.2773320817	n/a	159089	112	1129	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
636.9292555777	n/a	159252	113	1129	visual	look_word	attended	cue_visual	shift_attention	2	3
637.3812025412	n/a	159365	113	1130	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
637.601176727	n/a	159420	113	1131	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
638.0571232211	n/a	159534	113	1132	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
638.4130814489	n/a	159623	113	1133	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
638.7730392075	n/a	159713	113	1134	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
639.053006353	n/a	159783	113	1134	visual	button_press	n/a	target_detected	shift_attention	201	3
639.372968805	n/a	159863	113	1135	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
640.1248805672	n/a	160051	113	1136	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
640.7408082874	n/a	160205	113	1137	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
641.3007425784	n/a	160345	113	1138	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
641.968664197	n/a	160512	113	1139	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
642.6965787753	n/a	160694	114	1139	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
643.1965201066	n/a	160819	114	1140	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
643.9844276447	n/a	161016	114	1141	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
644.5083661599	n/a	161147	114	1141	auditory	button_press	n/a	target_detected	shift_attention	201	3
644.6883450391	n/a	161192	114	1142	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
644.9843103073	n/a	161266	114	1143	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
645.4602544546	n/a	161385	114	1144	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
646.0401863989	n/a	161530	114	1145	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
646.4241413413	n/a	161626	114	1146	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
646.5241296076	n/a	161651	114	1146	auditory	button_press	n/a	target_detected	shift_attention	201	3
646.7641014466	n/a	161711	114	1147	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
647.1320582664	n/a	161803	114	1148	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
647.8199775383	n/a	161975	115	1148	visual	look_word	attended	cue_visual	shift_attention	2	3
648.3359169921	n/a	162104	115	1149	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
649.0598320398	n/a	162285	115	1150	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
649.2918048175	n/a	162343	115	1151	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
649.6997569439	n/a	162445	115	1151	visual	button_press	n/a	target_detected	shift_attention	201	3
650.075712825	n/a	162539	115	1152	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
650.4836649513	n/a	162641	115	1153	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
651.115590794	n/a	162799	116	1153	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
651.6355297786	n/a	162929	116	1154	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
652.1594682937	n/a	163060	116	1155	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
652.4434349699	n/a	163131	116	1156	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
652.7713964832	n/a	163213	116	1157	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
652.8353889736	n/a	163229	116	1157	auditory	button_press	n/a	target_detected	shift_attention	201	3
653.5073101229	n/a	163397	116	1158	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
654.0232495767	n/a	163526	116	1159	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
654.4272021724	n/a	163627	116	1160	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
655.1431181588	n/a	163806	116	1161	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
655.9350252276	n/a	164004	117	1161	visual	look_word	attended	cue_visual	shift_attention	2	3
656.3309787619	n/a	164103	117	1162	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
656.6509412139	n/a	164183	117	1163	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
656.9189097675	n/a	164250	117	1164	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
657.1468830146	n/a	164307	117	1164	visual	button_press	n/a	target_detected	shift_attention	201	3
657.3108637712	n/a	164348	117	1165	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
657.5908309167	n/a	164418	117	1166	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
658.2227567595	n/a	164576	117	1167	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
658.5387196808	n/a	164655	117	1168	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
659.1506478703	n/a	164808	118	1168	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
659.5625995273	n/a	164911	118	1169	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
660.206523962	n/a	165072	118	1170	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
660.9544361936	n/a	165259	118	1171	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
661.2703991149	n/a	165338	118	1172	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
661.8823273044	n/a	165491	118	1173	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
662.2862799001	n/a	165592	118	1174	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
662.96220058	n/a	165761	118	1175	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
663.4781400339	n/a	165890	118	1176	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
664.2420503881	n/a	166081	118	1177	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
665.0419565181	n/a	166281	118	1178	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
665.4339105218	n/a	166379	118	1179	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
665.8938565466	n/a	166494	118	1180	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
666.4817875522	n/a	166641	118	1181	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
666.7337579831	n/a	166704	119	1181	visual	look_word	attended	cue_visual	shift_attention	2	3
667.1057143336	n/a	166797	119	1182	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
667.3376871113	n/a	166855	119	1183	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
667.7976331361	n/a	166970	119	1184	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
668.0855993429	n/a	167042	119	1185	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
668.2855758754	n/a	167092	119	1185	visual	button_press	n/a	target_detected	shift_attention	201	3
668.3695660191	n/a	167113	119	1186	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
668.9175017182	n/a	167250	119	1187	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
669.2214660476	n/a	167326	119	1188	visual	light_bar	attended	infrequent_stimulus	shift_attention	8	3
669.6134200513	n/a	167424	119	1189	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
669.6774125417	n/a	167440	119	1189	visual	button_press	n/a	target_detected	shift_attention	201	3
670.0933637293	n/a	167544	119	1190	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
670.7652848786	n/a	167712	119	1191	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
671.3732135374	n/a	167864	119	1192	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
671.9771426656	n/a	168015	119	1193	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
672.2251135659	n/a	168077	119	1194	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
678.8283386694	n/a	169728	119	1194	visual	pause_recording	n/a	n/a	shift_attention	202	3
685.1355985048	n/a	171305	120	1194	visual	look_word	attended	cue_visual	shift_attention	2	3
685.6555374893	n/a	171435	120	1195	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
686.0314933704	n/a	171529	120	1196	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
686.3114605159	n/a	171599	120	1196	visual	button_press	n/a	target_detected	shift_attention	201	3
686.6514206212	n/a	171684	120	1197	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
687.0393750943	n/a	171781	120	1198	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
687.3833347302	n/a	171867	120	1199	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
688.1552441457	n/a	172060	120	1200	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
688.3712188008	n/a	172114	120	1201	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
688.8751596627	n/a	172240	120	1202	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
689.4430930151	n/a	172382	120	1203	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
689.7990512429	n/a	172471	120	1204	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
690.6069564343	n/a	172673	120	1205	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
690.918919825	n/a	172751	120	1206	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
691.5628442597	n/a	172912	121	1206	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
691.9747959167	n/a	173015	121	1207	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
692.61072129	n/a	173174	121	1208	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
693.4066278894	n/a	173373	121	1209	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
693.6865950349	n/a	173443	121	1210	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
694.2305312034	n/a	173579	121	1211	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
694.5744908393	n/a	173665	121	1212	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
694.9904420269	n/a	173769	121	1213	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
695.5983706858	n/a	173921	121	1214	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
696.17830263	n/a	174066	121	1215	auditory	light_bar	unattended	infrequent_stimulus	shift_attention	10	3
696.8382251873	n/a	174231	121	1216	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
697.4981477446	n/a	174396	121	1217	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
697.9060998709	n/a	174498	121	1218	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
698.3460482425	n/a	174608	121	1219	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
698.6860083477	n/a	174693	122	1219	visual	look_word	attended	cue_visual	shift_attention	2	3
699.0419665756	n/a	174782	122	1220	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
699.517910723	n/a	174901	122	1221	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
700.1738337496	n/a	175065	122	1222	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
700.9377441038	n/a	175256	122	1223	visual	high_tone	unattended	infrequent_stimulus	shift_attention	9	3
701.2497074945	n/a	175334	122	1224	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
701.7296511725	n/a	175454	122	1225	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
702.3935732605	n/a	175620	122	1226	visual	low_tone	unattended	frequent_stimulus	shift_attention	13	3
703.1814807986	n/a	175817	122	1227	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
703.4334512295	n/a	175880	122	1228	visual	dark_bar	attended	frequent_stimulus	shift_attention	12	3
704.1133714401	n/a	176050	123	1228	auditory	hear_word	attended	cue_auditory	shift_attention	1	3
704.60531371	n/a	176173	123	1229	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
704.9412742847	n/a	176257	123	1230	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
705.7291818228	n/a	176454	123	1231	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
706.5290879528	n/a	176654	123	1232	auditory	dark_bar	unattended	frequent_stimulus	shift_attention	14	3
706.8490504048	n/a	176734	123	1233	auditory	high_tone	attended	infrequent_stimulus	shift_attention	7	3
707.2690011231	n/a	176839	123	1234	auditory	low_tone	attended	frequent_stimulus	shift_attention	11	3
707.2730006537	n/a	176840	123	1234	auditory	button_press	n/a	target_detected	shift_attention	201	3
