onset	duration	sample	value
792.703125	n/a	811729	4312
792.7451171875	n/a	811772	1321
792.8388671875	n/a	811868	1322
794.2822265625	n/a	813346	1141
794.6826171875	n/a	813756	4230
795.0712890625	n/a	814154	4311
795.126953125	n/a	814211	1142
798.1083984375	n/a	817264	4210
798.7490234375	n/a	817920	4312
799.9462890625	n/a	819146	1321
800.048828125	n/a	819251	1322
800.388671875	n/a	819599	1141
800.5009765625	n/a	819714	1142
807.396484375	n/a	826775	1321
807.54296875	n/a	826925	1322
807.5986328125	n/a	826982	4230
807.87890625	n/a	827269	1131
808.2998046875	n/a	827700	4210
808.7724609375	n/a	828184	4311
808.828125	n/a	828241	1132
809.0908203125	n/a	828510	4220
810.4443359375	n/a	829896	4210
810.923828125	n/a	830387	3200
811.37890625	n/a	830853	2621
811.783203125	n/a	831267	4312
812.11328125	n/a	831605	4230
814.8271484375	n/a	834384	1321
814.970703125	n/a	834531	1322
815.3369140625	n/a	834906	1131
816.158203125	n/a	835747	4210
816.3583984375	n/a	835952	4311
816.4248046875	n/a	836020	1132
816.677734375	n/a	836279	4220
817.9990234375	n/a	837632	4210
818.9189453125	n/a	838574	4230
819.3798828125	n/a	839046	2622
821.4970703125	n/a	841214	1321
821.6474609375	n/a	841368	1322
822.0322265625	n/a	841762	1131
822.2763671875	n/a	842012	4311
822.2763671875	n/a	842012	1132
826.3876953125	n/a	846222	4210
826.888671875	n/a	846735	4312
827.2275390625	n/a	847082	1321
827.361328125	n/a	847219	1322
827.7587890625	n/a	847626	1141
828.380859375	n/a	848263	4230
828.50390625	n/a	848389	4311
828.5478515625	n/a	848434	1142
830.990234375	n/a	850935	4210
831.71875	n/a	851681	4312
833.3515625	n/a	853353	1321
833.4970703125	n/a	853502	1322
833.916015625	n/a	853931	1131
834.7158203125	n/a	854750	4311
834.771484375	n/a	854807	1132
834.8330078125	n/a	854870	4220
836.2138671875	n/a	856284	4210
837.3525390625	n/a	857450	4230
839.4296875	n/a	859577	1321
839.5322265625	n/a	859682	1322
840.0205078125	n/a	860182	1131
840.30859375	n/a	860477	4311
840.3212890625	n/a	860490	1132
844.142578125	n/a	864403	4210
844.849609375	n/a	865127	1321
844.986328125	n/a	865267	1322
845.47265625	n/a	865765	1141
846.3388671875	n/a	866652	4311
846.39453125	n/a	866709	1142
846.6064453125	n/a	866926	4230
847.60546875	n/a	867949	4210
848.525390625	n/a	868891	4220
850.7998046875	n/a	871220	1321
850.9462890625	n/a	871370	1322
851.4267578125	n/a	871862	1141
851.6923828125	n/a	872134	3200
851.8701171875	n/a	872316	4311
851.8916015625	n/a	872338	1142
852.1328125	n/a	872585	2621
852.7744140625	n/a	873242	4210
852.814453125	n/a	873283	4312
856.1533203125	n/a	876702	1321
856.287109375	n/a	876839	1322
860.1337890625	n/a	880778	2622
861.7001953125	n/a	882382	1321
861.8369140625	n/a	882522	1322
862.37109375	n/a	883069	1131
863.4013671875	n/a	884124	4220
863.5009765625	n/a	884226	4311
863.5791015625	n/a	884306	1132
865.880859375	n/a	886663	4210
866.5810546875	n/a	887380	4230
868.3515625	n/a	889193	1321
868.490234375	n/a	889335	1322
869.05078125	n/a	889909	1141
869.083984375	n/a	889943	4311
869.083984375	n/a	889943	1142
873.751953125	n/a	894723	1321
873.880859375	n/a	894855	1322
874.1982421875	n/a	895180	4210
874.1982421875	n/a	895180	4312
874.4560546875	n/a	895444	1141
874.966796875	n/a	895967	4230
875.35546875	n/a	896365	4311
875.4111328125	n/a	896422	1142
878.212890625	n/a	899291	4210
878.8525390625	n/a	899946	4312
879.9326171875	n/a	901052	1321
880.064453125	n/a	901187	1322
880.6640625	n/a	901801	1131
881.673828125	n/a	902835	4220
881.8173828125	n/a	902982	4311
881.8955078125	n/a	903062	1132
884.037109375	n/a	905255	4210
884.697265625	n/a	905931	4230
886.2822265625	n/a	907554	1321
886.40625	n/a	907681	1322
887.0302734375	n/a	908320	1131
887.8623046875	n/a	909172	4311
887.91796875	n/a	909229	1132
888.0302734375	n/a	909344	4210
890.0595703125	n/a	911422	4230
891.8193359375	n/a	913224	3200
892.13671875	n/a	913549	2621
892.15234375	n/a	913565	1321
892.2626953125	n/a	913678	1322
892.9453125	n/a	914377	1141
893.8564453125	n/a	915310	4311
893.912109375	n/a	915367	1142
897.1337890625	n/a	918666	4210
897.3935546875	n/a	918932	4312
900.1376953125	n/a	921742	2622
901.0244140625	n/a	922650	1321
901.1416015625	n/a	922770	1322
901.8427734375	n/a	923488	1141
902.3212890625	n/a	923978	4230
902.564453125	n/a	924227	4311
902.6083984375	n/a	924272	1142
904.630859375	n/a	926343	4210
905.630859375	n/a	927367	4312
908.1943359375	n/a	929992	4220
908.849609375	n/a	930663	4210
908.8623046875	n/a	930676	1131
909.3076171875	n/a	931132	4220
909.806640625	n/a	931643	4311
909.873046875	n/a	931711	1132
911.8056640625	n/a	933690	4210
913.0361328125	n/a	934950	4230
914.3837890625	n/a	936330	1321
914.4853515625	n/a	936434	1322
915.2314453125	n/a	937198	1131
915.3203125	n/a	937289	1132
920.55859375	n/a	942653	1131
921.025390625	n/a	943131	4210
921.34765625	n/a	943461	4311
921.40234375	n/a	943517	1132
921.845703125	n/a	943971	4220
922.7548828125	n/a	944902	4210
923.875	n/a	946049	4312
924.46484375	n/a	946653	4230
925.6240234375	n/a	947840	1321
925.771484375	n/a	947991	1322
926.537109375	n/a	948775	1141
927.4365234375	n/a	949696	4311
927.4921875	n/a	949753	1142
930.255859375	n/a	952583	4210
930.53515625	n/a	952869	4312
932.07421875	n/a	954445	3200
932.390625	n/a	954769	2621
933.3251953125	n/a	955726	4230
934.5888671875	n/a	957020	1321
934.720703125	n/a	957155	1322
939.05078125	n/a	961589	4210
940.6416015625	n/a	963218	2622
940.90625	n/a	963489	1321
941.0283203125	n/a	963614	1322
941.853515625	n/a	964459	1131
942.80859375	n/a	965437	4311
942.8310546875	n/a	965460	4220
942.8759765625	n/a	965506	1132
944.98828125	n/a	967669	4210
945.6865234375	n/a	968384	4312
947.546875	n/a	970289	4230
948.1376953125	n/a	970894	1321
948.2646484375	n/a	971024	1322
949.1123046875	n/a	971892	1131
949.8017578125	n/a	972598	4210
949.9794921875	n/a	972780	4311
950.0341796875	n/a	972836	1132
950.6865234375	n/a	973504	4220
951.0166015625	n/a	973842	4210
952.6865234375	n/a	975552	4230
954.3876953125	n/a	977294	1321
954.5205078125	n/a	977430	1322
954.68359375	n/a	977597	4210
954.83984375	n/a	977757	4312
955.3837890625	n/a	978314	1141
955.7392578125	n/a	978678	4230
956.216796875	n/a	979167	4311
956.2734375	n/a	979225	1142
960.4775390625	n/a	983530	1321
960.6259765625	n/a	983682	1322
964.619140625	n/a	987771	4210
965.3291015625	n/a	988498	4312
967.7880859375	n/a	991016	1321
967.8955078125	n/a	991126	1322
968.83203125	n/a	992085	1131
969.67578125	n/a	992949	4220
969.765625	n/a	993041	4311
969.8310546875	n/a	993108	1132
972.484375	n/a	995825	4210
972.9453125	n/a	996297	3200
973.275390625	n/a	996635	4312
973.39453125	n/a	996757	2621
973.6552734375	n/a	997024	4230
975.208984375	n/a	998615	1321
975.35546875	n/a	998765	1322
976.255859375	n/a	999687	4210
976.28125	n/a	999713	1141
976.625	n/a	1000065	4230
977.3251953125	n/a	1000782	4311
977.3916015625	n/a	1000850	1142
980.064453125	n/a	1003587	4210
981.28515625	n/a	1004837	4220
981.6455078125	n/a	1005206	2622
983.7451171875	n/a	1007356	1131
984.6552734375	n/a	1008288	4311
984.7119140625	n/a	1008346	1132
987.0341796875	n/a	1010724	4210
987.9326171875	n/a	1011644	4312
989.0029296875	n/a	1012740	4230
989.453125	n/a	1013201	4210
991.240234375	n/a	1015031	1321
991.3642578125	n/a	1015158	1322
991.3720703125	n/a	1015166	4230
992.375	n/a	1016193	1131
992.96875	n/a	1016801	4210
993.2900390625	n/a	1017130	4311
993.3466796875	n/a	1017188	1132
993.6689453125	n/a	1017518	4220
995.4619140625	n/a	1019354	4210
997.091796875	n/a	1021023	4230
998.9912109375	n/a	1022968	1321
999.12109375	n/a	1023101	1322
1000.1640625	n/a	1024169	1131
1000.9404296875	n/a	1024964	4210
1001.1513671875	n/a	1025180	4311
1001.21875	n/a	1025249	1132
1001.419921875	n/a	1025455	4220
1003.6103515625	n/a	1027698	4210
1005.310546875	n/a	1029439	4230
1005.94140625	n/a	1030085	1321
1006.0439453125	n/a	1030190	1322
1007.1220703125	n/a	1031294	1131
1007.4658203125	n/a	1031646	4210
1007.7998046875	n/a	1031988	4311
1007.84375	n/a	1032033	1132
1009.4833984375	n/a	1033712	4312
1013.08203125	n/a	1037397	3200
1013.3984375	n/a	1037721	2621
1014.640625	n/a	1038993	1321
1014.765625	n/a	1039121	1322
1017.783203125	n/a	1042211	4220
1017.962890625	n/a	1042395	4210
1020.912109375	n/a	1045415	1321
1021.0556640625	n/a	1045562	1322
1021.3994140625	n/a	1045914	2622
1022.16796875	n/a	1046701	1141
1022.9130859375	n/a	1047464	4230
1023.2119140625	n/a	1047770	4311
1023.279296875	n/a	1047839	1142
1026.462890625	n/a	1051099	4210
1028.0322265625	n/a	1052706	4220
1028.2333984375	n/a	1052912	1321
1028.369140625	n/a	1053051	1322
1029.498046875	n/a	1054207	1131
1029.8974609375	n/a	1054616	4311
1029.919921875	n/a	1054639	1132
1032.05078125	n/a	1056821	4210
1032.361328125	n/a	1057139	4312
1036.943359375	n/a	1061831	1321
1037.083984375	n/a	1061975	1322
1038.2529296875	n/a	1063172	1141
1039.1328125	n/a	1064073	4311
1039.1875	n/a	1064129	1142
1039.220703125	n/a	1064163	4230
1041.2734375	n/a	1066265	4210
1041.9931640625	n/a	1067002	4312
1045.865234375	n/a	1070967	1131
1046.798828125	n/a	1071923	4311
1046.8203125	n/a	1071945	4220
1046.8642578125	n/a	1071990	1132
1048.966796875	n/a	1074143	4210
1050.0166015625	n/a	1075218	4230
1052.04296875	n/a	1077293	3200
1052.6455078125	n/a	1077910	1131
1052.65234375	n/a	1077917	2621
1053.4228515625	n/a	1078706	4311
1053.4345703125	n/a	1078718	4210
1053.466796875	n/a	1078751	1132
1057.21875	n/a	1082593	4230
1057.744140625	n/a	1083131	1321
1057.8759765625	n/a	1083266	1322
1059.123046875	n/a	1084543	1131
1059.66796875	n/a	1085101	4210
1060.201171875	n/a	1085647	4311
1060.279296875	n/a	1085727	4220
1060.279296875	n/a	1085727	1132
1060.9033203125	n/a	1086366	2622
1063.0498046875	n/a	1088564	4210
1063.390625	n/a	1088913	4312
1066.021484375	n/a	1091607	4230
1066.6455078125	n/a	1092246	1321
1066.7529296875	n/a	1092356	1322
1066.98046875	n/a	1092589	4210
1068.05078125	n/a	1093685	1141
1068.451171875	n/a	1094095	4230
1068.9951171875	n/a	1094652	4311
1069.0615234375	n/a	1094720	1142
1073.212890625	n/a	1098971	4210
1073.5849609375	n/a	1099352	4312
1073.716796875	n/a	1099487	1321
1073.8212890625	n/a	1099594	1322
1075.154296875	n/a	1100959	1141
1075.9658203125	n/a	1101790	4230
1075.9873046875	n/a	1101812	4311
1076.04296875	n/a	1101869	1142
1078.6748046875	n/a	1104564	4210
1079.064453125	n/a	1104963	4312
1082.767578125	n/a	1108755	1321
1082.89453125	n/a	1108885	1322
1084.267578125	n/a	1110291	1141
1085.111328125	n/a	1111155	4230
1085.30078125	n/a	1111349	4311
1085.3671875	n/a	1111417	1142
1088.669921875	n/a	1114799	4210
1088.7392578125	n/a	1114870	4312
1090.4208984375	n/a	1116592	1321
1090.552734375	n/a	1116727	1322
1091.4267578125	n/a	1117622	4230
1091.9072265625	n/a	1118114	1141
1092.541015625	n/a	1118763	3200
1092.7744140625	n/a	1119002	4311
1092.8291015625	n/a	1119058	1142
1092.90625	n/a	1119137	2621
1095.1552734375	n/a	1121440	4210
1095.9853515625	n/a	1122290	4312
1096.6455078125	n/a	1122966	4220
1099.017578125	n/a	1125395	4210
1099.287109375	n/a	1125671	1131
1099.36328125	n/a	1125749	1132
1100.9072265625	n/a	1127330	2622
1105.5712890625	n/a	1132106	1321
1105.6982421875	n/a	1132236	1322
1106.017578125	n/a	1132563	1141
1106.6279296875	n/a	1133188	4230
1106.9287109375	n/a	1133496	4311
1106.984375	n/a	1133553	1142
1109.6669921875	n/a	1136300	4210
1110.20703125	n/a	1136853	4312
1112.2685546875	n/a	1138964	1321
1112.392578125	n/a	1139091	1322
1117.8701171875	n/a	1144700	1321
1117.9873046875	n/a	1144820	1322
1118.3671875	n/a	1145209	1141
1118.9013671875	n/a	1145756	4311
1118.9345703125	n/a	1145790	1142
1119.376953125	n/a	1146243	4230
1120.7275390625	n/a	1147626	4210
1122.537109375	n/a	1149479	4230
1123.97265625	n/a	1150949	1321
1124.1044921875	n/a	1151084	1322
1126.9033203125	n/a	1153950	4210
1127.5029296875	n/a	1154564	4312
1129.349609375	n/a	1156455	1321
1129.49609375	n/a	1156605	1322
1131.9345703125	n/a	1159102	3200
1132.41015625	n/a	1159589	2621
1132.7744140625	n/a	1159962	4230
1133.486328125	n/a	1160691	4210
1133.99609375	n/a	1161213	4230
1134.6015625	n/a	1161833	1321
1134.7041015625	n/a	1161938	1322
1135.1376953125	n/a	1162382	1131
1135.759765625	n/a	1163019	4210
1136.0712890625	n/a	1163338	4311
1136.13671875	n/a	1163405	1132
1136.419921875	n/a	1163695	4220
1138.5498046875	n/a	1165876	4210
1138.9990234375	n/a	1166336	4312
1140.41015625	n/a	1167781	2622
1140.75	n/a	1168129	1321
1140.880859375	n/a	1168263	1322
1141.3232421875	n/a	1168716	1141
1142.298828125	n/a	1169715	4230
1142.4208984375	n/a	1169840	4311
1142.498046875	n/a	1169919	1142
1146.970703125	n/a	1174499	1321
1147.1015625	n/a	1174633	1322
1147.56640625	n/a	1175109	1141
1148.2880859375	n/a	1175848	4311
1148.33203125	n/a	1175893	1142
1151.9990234375	n/a	1179648	4210
1152.0283203125	n/a	1179678	4312
1152.6728515625	n/a	1180338	1321
1152.77734375	n/a	1180445	1322
1153.3046875	n/a	1180985	1141
1153.73828125	n/a	1181429	4230
1154.126953125	n/a	1181827	4311
1154.1826171875	n/a	1181884	1142
1156.8095703125	n/a	1184574	4210
1157.201171875	n/a	1184975	4312
1158.421875	n/a	1186225	1321
1158.5595703125	n/a	1186366	1322
1160.0107421875	n/a	1187852	4230
1163.9033203125	n/a	1191838	1321
1164.01171875	n/a	1191949	1322
1164.568359375	n/a	1192519	1131
1165.068359375	n/a	1193031	4210
1165.3232421875	n/a	1193292	4311
1165.3681640625	n/a	1193338	1132
1168.123046875	n/a	1196159	4312
1168.3232421875	n/a	1196364	4230
1170.1259765625	n/a	1198210	1321
1170.2548828125	n/a	1198342	1322
1170.8154296875	n/a	1198916	1141
1170.904296875	n/a	1199007	1142
1172.4423828125	n/a	1200582	3200
1172.9140625	n/a	1201065	2621
1175.5234375	n/a	1203737	1321
1175.669921875	n/a	1203887	1322
1176.236328125	n/a	1204467	1141
1176.9248046875	n/a	1205172	4311
1176.984375	n/a	1205233	1142
1179.4248046875	n/a	1207732	4210
1180.9140625	n/a	1209257	2622
1181.4765625	n/a	1209833	1321
1181.6083984375	n/a	1209968	1322
1182.193359375	n/a	1210567	1131
1182.615234375	n/a	1210999	4220
1183.177734375	n/a	1211575	4311
1183.244140625	n/a	1211643	1132
1185.4052734375	n/a	1213856	4210
1186.376953125	n/a	1214851	4230
1187.60546875	n/a	1216109	1321
1187.7099609375	n/a	1216216	1322
1188.3330078125	n/a	1216854	1141
1189.1630859375	n/a	1217704	4311
1189.2197265625	n/a	1217762	1142
1191.890625	n/a	1220497	4210
1192.3828125	n/a	1221001	4312
1194.1875	n/a	1222849	1141
1195.0478515625	n/a	1223730	4230
1195.115234375	n/a	1223799	4311
1195.1806640625	n/a	1223866	1142
1197.7509765625	n/a	1226498	4210
1198.5234375	n/a	1227289	4312
1201.93359375	n/a	1230781	4230
1202.275390625	n/a	1231131	1321
1202.359375	n/a	1231217	4210
1202.4052734375	n/a	1231264	1322
1203.0673828125	n/a	1231942	1131
1203.4345703125	n/a	1232318	4311
1203.4453125	n/a	1232329	1132
1205.7568359375	n/a	1234696	4312
1206.2578125	n/a	1235209	4230
1208.826171875	n/a	1237839	1321
1208.97265625	n/a	1237989	1322
1209.6337890625	n/a	1238666	1141
1210.734375	n/a	1239793	4311
1210.8125	n/a	1239873	1142
1212.4580078125	n/a	1241558	3200
1212.91796875	n/a	1242029	2621
1213.4814453125	n/a	1242606	4210
1214.3447265625	n/a	1243490	4220
1216.080078125	n/a	1245267	1321
1216.173828125	n/a	1245363	1322
1216.4775390625	n/a	1245674	4210
1216.9150390625	n/a	1246122	1131
1217.8603515625	n/a	1247090	4311
1217.8818359375	n/a	1247112	4220
1217.9267578125	n/a	1247158	1132
1219.89453125	n/a	1249173	4210
1220.91796875	n/a	1250221	2622
1221.3037109375	n/a	1250616	4230
1222.2568359375	n/a	1251592	1321
1222.3876953125	n/a	1251726	1322
1223.146484375	n/a	1252503	1131
1223.9013671875	n/a	1253276	4210
1224.3017578125	n/a	1253686	4311
1224.3798828125	n/a	1253766	4220
1224.3798828125	n/a	1253766	1132
1227.5625	n/a	1257025	4210
1228.5771484375	n/a	1258064	1321
1228.6845703125	n/a	1258174	1322
1228.8388671875	n/a	1258332	4312
1229.2275390625	n/a	1258730	4230
1229.462890625	n/a	1258971	1131
1230.0068359375	n/a	1259528	4210
1230.396484375	n/a	1259927	4311
1230.462890625	n/a	1259995	1132
1230.71484375	n/a	1260253	4220
1232.029296875	n/a	1261599	4210
1233.603515625	n/a	1263211	4312
1236.748046875	n/a	1266431	1321
1236.89453125	n/a	1266581	1322
1237.6728515625	n/a	1267378	1131
1238.6953125	n/a	1268425	4311
1238.76171875	n/a	1268493	1132
1238.7734375	n/a	1268505	4220
1240.90234375	n/a	1270685	4210
1242.478515625	n/a	1272299	4230
1243.4326171875	n/a	1273276	4210
1244.0283203125	n/a	1273886	4312
1244.12890625	n/a	1273989	1321
1244.24609375	n/a	1274109	1322
1245.0830078125	n/a	1274966	4230
1247.978515625	n/a	1277931	4210
1249.478515625	n/a	1279467	1321
1249.611328125	n/a	1279603	1322
1250.44921875	n/a	1280461	1141
1251.041015625	n/a	1281067	4230
1251.263671875	n/a	1281295	4311
1251.318359375	n/a	1281351	1142
1252.9677734375	n/a	1283040	3200
1253.421875	n/a	1283505	2621
1255.62890625	n/a	1285765	1321
1255.7685546875	n/a	1285908	1322
1256.4658203125	n/a	1286622	4210
1256.61328125	n/a	1286773	1131
1257.46875	n/a	1287649	4311
1257.5244140625	n/a	1287706	1132
1257.716796875	n/a	1287903	4220
1259.5986328125	n/a	1289830	4210
1261.2705078125	n/a	1291542	4312
1261.671875	n/a	1291953	2622
1264.603515625	n/a	1294955	4230
1264.7294921875	n/a	1295084	1321
1264.869140625	n/a	1295227	1322
1265.75	n/a	1296129	1131
1266.1943359375	n/a	1296584	4210
1266.4716796875	n/a	1296868	4311
1266.5166015625	n/a	1296914	1132
1268.9443359375	n/a	1299400	4312
1269.455078125	n/a	1299923	4230
1271.98046875	n/a	1302509	1321
1272.1171875	n/a	1302649	1322
1273.0341796875	n/a	1303588	1141
1273.9892578125	n/a	1304566	4311
1274.056640625	n/a	1304635	1142
1277.7060546875	n/a	1308372	4210
1278.126953125	n/a	1308803	4312
1278.634765625	n/a	1309323	1321
1278.7626953125	n/a	1309454	1322
1279.6962890625	n/a	1310410	1141
1280.662109375	n/a	1311399	4311
1280.7294921875	n/a	1311468	1142
1280.740234375	n/a	1311479	4230
1282.767578125	n/a	1313555	4210
1283.4697265625	n/a	1314274	4312
1285.1611328125	n/a	1316006	1321
1285.294921875	n/a	1316143	1322
1286.259765625	n/a	1317131	1141
1287.044921875	n/a	1317935	4311
1287.0888671875	n/a	1317980	1142
1287.1318359375	n/a	1318024	4230
1290.111328125	n/a	1321075	4210
1290.111328125	n/a	1321075	4312
1293.615234375	n/a	1324663	1321
1293.67578125	n/a	1324725	3200
1293.712890625	n/a	1324763	1322
1294.17578125	n/a	1325237	2621
1294.7353515625	n/a	1325810	1131
1294.9130859375	n/a	1325992	4311
1294.9130859375	n/a	1325992	1132
1296.166015625	n/a	1327275	4312
1302.17578125	n/a	1333429	2622
1304.18359375	n/a	1335485	4230
1305.5126953125	n/a	1336846	1321
1305.6435546875	n/a	1336980	1322
1306.681640625	n/a	1338043	1141
1307.828125	n/a	1339217	4311
1307.9052734375	n/a	1339296	1142
1311.0771484375	n/a	1342544	4210
1311.2568359375	n/a	1342728	4312
1312.4365234375	n/a	1343936	1321
1312.564453125	n/a	1344067	1322
1313.642578125	n/a	1345171	1131
1314.4970703125	n/a	1346046	4220
1314.51953125	n/a	1346069	4311
1314.5751953125	n/a	1346126	1132
1316.9453125	n/a	1348553	4210
1317.5166015625	n/a	1349138	4312
1318.986328125	n/a	1350643	1321
1319.1181640625	n/a	1350778	1322
1320.19921875	n/a	1351885	1141
1320.376953125	n/a	1352067	4230
1320.677734375	n/a	1352375	4311
1320.7001953125	n/a	1352398	1142
1324.80078125	n/a	1356597	4210
1324.8115234375	n/a	1356608	4312
1324.9853515625	n/a	1356786	1321
1325.111328125	n/a	1356915	1322
1326.2177734375	n/a	1358048	1131
1327.2529296875	n/a	1359108	4220
1327.318359375	n/a	1359175	4311
1327.396484375	n/a	1359255	1132
1329.66796875	n/a	1361581	4210
1330.541015625	n/a	1362475	4312
1334.15234375	n/a	1366173	3200
1334.5546875	n/a	1366585	1321
1334.6787109375	n/a	1366712	2621
1334.685546875	n/a	1366719	1322
1335.818359375	n/a	1367879	1131
1336.8076171875	n/a	1368892	4311
1336.86328125	n/a	1368949	4220
1336.8740234375	n/a	1368960	1132
1338.763671875	n/a	1370895	4210
1340.888671875	n/a	1373071	4230
1342.6796875	n/a	1374905	2622
1342.8427734375	n/a	1375072	1131
1343.5986328125	n/a	1375846	4311
1343.642578125	n/a	1375891	1132
1344.1552734375	n/a	1376416	4210
1344.626953125	n/a	1376899	4312
1350.38671875	n/a	1382797	1321
1350.533203125	n/a	1382947	1322
1351.70703125	n/a	1384149	1141
1352.583984375	n/a	1385047	4311
1352.6396484375	n/a	1385104	1142
1352.7431640625	n/a	1385210	4230
1354.654296875	n/a	1387167	4210
1356.880859375	n/a	1389447	4312
1358.45703125	n/a	1391061	1321
1358.5615234375	n/a	1391168	1322
1359.8330078125	n/a	1392470	1141
1360.654296875	n/a	1393311	4311
1360.7109375	n/a	1393369	1142
1360.8125	n/a	1393473	4230
1362.3212890625	n/a	1395018	4210
1363.1875	n/a	1395905	4312
1364.4921875	n/a	1397241	4220
1365.0234375	n/a	1397785	4210
1365.8564453125	n/a	1398638	4220
1367.3525390625	n/a	1400170	4210
1367.861328125	n/a	1400691	1321
1367.953125	n/a	1400785	1322
1369.2666015625	n/a	1402130	1141
1370.232421875	n/a	1403119	4230
1370.2763671875	n/a	1403164	4311
1370.34375	n/a	1403233	1142
1372.50390625	n/a	1405445	4210
1374.0693359375	n/a	1407048	4230
1374.7412109375	n/a	1407736	3200
1375.1826171875	n/a	1408188	2621
1375.787109375	n/a	1408807	1321
1375.8828125	n/a	1408905	1322
1378.46875	n/a	1411553	4210
1379.2314453125	n/a	1412334	4312
1383.18359375	n/a	1416381	2622
1383.921875	n/a	1417137	1321
1384.0205078125	n/a	1417238	1322
1384.7001953125	n/a	1417934	4230
1385.3583984375	n/a	1418608	1131
1385.6142578125	n/a	1418870	4210
1385.625	n/a	1418881	4311
1385.6357421875	n/a	1418892	1132
1386.8115234375	n/a	1420096	4230
1388.025390625	n/a	1421339	4210
1388.025390625	n/a	1421339	4312
1391.443359375	n/a	1424839	1321
1391.5693359375	n/a	1424968	1322
1392.912109375	n/a	1426343	1131
1393.85546875	n/a	1427309	4311
1393.9228515625	n/a	1427378	1132
1393.955078125	n/a	1427411	4220
1396.0107421875	n/a	1429516	4210
1397.0546875	n/a	1430585	4312
1397.67578125	n/a	1431221	4230
1398.7890625	n/a	1432361	1321
1398.9189453125	n/a	1432494	1322
1400.298828125	n/a	1433907	1131
1400.998046875	n/a	1434623	4210
1401.109375	n/a	1434737	4311
1401.1640625	n/a	1434793	1132
1404.5693359375	n/a	1438280	4230
1406.10546875	n/a	1439853	4210
1407.3681640625	n/a	1441146	4230
1408.140625	n/a	1441937	1321
1408.287109375	n/a	1442087	1322
1408.42578125	n/a	1442229	4210
1408.42578125	n/a	1442229	4312
1409.6005859375	n/a	1443432	1131
1410.3603515625	n/a	1444210	4311
1410.4150390625	n/a	1444266	1132
1410.6279296875	n/a	1444484	4220
1412.4560546875	n/a	1446356	4210
1413.4267578125	n/a	1447350	4312
1414.26953125	n/a	1448213	3200
1414.6865234375	n/a	1448640	2621
1415.6904296875	n/a	1449668	1321
1415.81640625	n/a	1449797	1322
1416.1376953125	n/a	1450126	1141
1416.58203125	n/a	1450581	4311
1416.60546875	n/a	1450605	1142
1416.7783203125	n/a	1450782	4230
1418.171875	n/a	1452209	4210
1419.8876953125	n/a	1453966	4220
1420.5908203125	n/a	1454686	4210
1421.0830078125	n/a	1455190	4312
1422.6875	n/a	1456833	2622
1423.162109375	n/a	1457319	1321
1423.2919921875	n/a	1457452	1322
1423.64453125	n/a	1457813	1141
1424.5888671875	n/a	1458780	4230
1424.7451171875	n/a	1458940	4311
1424.8232421875	n/a	1459020	1142
1427.6337890625	n/a	1461898	4210
1429.0478515625	n/a	1463346	4312
1431.2724609375	n/a	1465624	1321
1431.3798828125	n/a	1465734	1322
1431.7744140625	n/a	1466138	1141
1432.1904296875	n/a	1466564	4311
1432.2119140625	n/a	1466586	1142
1436.6533203125	n/a	1471134	4312
1436.92578125	n/a	1471413	1321
1437.0537109375	n/a	1471544	1322
1442.09375	n/a	1476705	1321
1442.2333984375	n/a	1476848	1322
1445.130859375	n/a	1479815	4230
1446.3544921875	n/a	1481068	4210
1447.0771484375	n/a	1481808	4230
1447.84375	n/a	1482593	1321
1447.970703125	n/a	1482723	1322
1448.265625	n/a	1483025	4210
1448.4228515625	n/a	1483186	1131
1449.357421875	n/a	1484143	4311
1449.4228515625	n/a	1484210	1132
1449.525390625	n/a	1484315	4220
1452.84765625	n/a	1487717	4210
1453.9501953125	n/a	1488846	3200
1454.4404296875	n/a	1489348	2621
1454.4501953125	n/a	1489358	4312
1454.505859375	n/a	1489415	4230
1454.5166015625	n/a	1489426	1321
1454.6572265625	n/a	1489570	1322
1455.130859375	n/a	1490055	1141
1455.1640625	n/a	1490089	1142
1462.19140625	n/a	1497285	2622
1462.34375	n/a	1497441	1321
1462.474609375	n/a	1497575	1322
1462.9794921875	n/a	1498092	1131
1463.5673828125	n/a	1498694	4210
1464.0458984375	n/a	1499184	4311
1464.1240234375	n/a	1499264	1132
1464.134765625	n/a	1499275	4220
1466.78125	n/a	1501985	4210
1468.5166015625	n/a	1503762	4230
1471.1943359375	n/a	1506504	1321
1471.3203125	n/a	1506633	1322
1475.330078125	n/a	1510739	4210
1475.37109375	n/a	1510781	4312
1476.396484375	n/a	1511831	1321
1476.5009765625	n/a	1511938	1322
1477.056640625	n/a	1512507	1131
1477.8564453125	n/a	1513326	4311
1477.9130859375	n/a	1513384	1132
1478.1953125	n/a	1513673	4220
1480.009765625	n/a	1515531	4210
1481.60546875	n/a	1517165	4230
1483.1455078125	n/a	1518742	1321
1483.2685546875	n/a	1518868	1322
1483.8388671875	n/a	1519452	1141
1484.75	n/a	1520385	4311
1484.8046875	n/a	1520441	1142
1487.5947265625	n/a	1523298	4210
1488.716796875	n/a	1524447	4312
1489.095703125	n/a	1524835	1321
1489.2060546875	n/a	1524948	1322
1489.8173828125	n/a	1525574	1131
1490.3955078125	n/a	1526166	4220
1490.794921875	n/a	1526575	4311
1490.8623046875	n/a	1526644	1132
1494.5625	n/a	1530433	3200
